room_dim_meter,theta1_true,theta2_true,RSS1_combined,RSS2_combined,d1,d2
8,-1.082462376,-1.420160418,0.000676795,5.07E-05,3.623534186,11.32828319
8,-1.107148718,-1.42276438,0.000542119,5.14E-05,3.801315562,11.52605744
8,-1.129616846,-1.42528047,0.000463782,4.12E-05,3.981205847,11.7239072
8,-1.150132978,-1.427713033,0.000358045,3.38E-05,4.162931659,11.92182872
8,1.107148718,-1.145964164,0.000287832,0.000374367,4.248529157,4.609772229
8,1.085174233,-1.163164821,0.000222481,0.000461477,4.070626487,4.792702787
8,1.061204062,-1.179096387,0.000151691,0.000596652,3.894868419,4.976946855
8,1.034985089,-1.193887056,0.000147844,0.000762715,3.721558813,5.1623638
8,1.006226933,-1.207649317,0.000194611,0.000937585,3.551056181,5.348831648
8,0.974597185,-1.220482115,0.000129765,0.001170061,3.383784863,5.536244214
8,0.939716939,-1.232472704,7.79E-05,0.00149703,3.220248438,5.724508713
8,0.901157381,-1.24369823,0.000186162,0.001844939,3.061045573,5.913543777
8,0.858438729,-1.254227073,9.94E-05,0.002293734,2.906888371,6.103277808
8,0.811033572,-1.264120007,0.000161001,0.002729367,2.758622845,6.293647591
8,0.758377714,-1.273431182,0.000252392,0.003078521,2.617250466,6.484597135
8,0.69989287,-1.282208965,0.000280193,0.003134003,2.48394847,6.676076692
8,0.635026735,-1.29049667,0.000260648,0.002536892,2.360084744,6.868041933
8,0.563316261,-1.298333177,0.000104703,0.000854478,2.247220505,7.060453243
8,0.484477929,-1.305753467,0.000121076,0.00284969,2.147091055,7.253275122
8,0.398522446,-1.312789085,0.000970874,0.008012243,2.061552813,7.446475676
8,0.305878871,-1.319468543,0.002934499,0.013945445,1.992485885,7.640026178
8,0.207496226,-1.325817664,0.006382638,0.018544692,1.941648784,7.833900689
8,0.104876939,-1.331859886,0.011435593,0.019738478,1.910497317,8.028075735
8,0,-1.337616526,0.016823258,0.016988218,1.9,8.222530024
8,-0.104876939,-1.343107007,0.020052104,0.01192508,1.910497317,8.417244205
8,-0.207496226,-1.348349061,0.019359087,0.006886495,1.941648784,8.612200648
8,-0.305878871,-1.353358907,0.015081294,0.003260929,1.992485885,8.807383266
8,-0.398522446,-1.358151404,0.009209177,0.001212046,2.061552813,9.002777349
8,-0.484477929,-1.36274019,0.003977298,0.000289678,2.147091055,9.198369421
8,-0.563316261,-1.367137801,0.001207005,0.000103413,2.247220505,9.394147114
8,-0.635026735,-1.37135578,0.002250757,0.000194665,2.360084744,9.590099061
8,-0.69989287,-1.375404772,0.00295775,0.0002053,2.48394847,9.786214794
8,-0.758377714,-1.379294608,0.003006848,0.00018691,2.617250466,9.982484661
8,-0.811033572,-1.38303438,0.002763386,0.000158078,2.758622845,10.17889974
8,-0.858438729,-1.386632509,0.002378166,0.000134662,2.906888371,10.3754518
8,-0.901157381,-1.390096804,0.001982662,0.000117544,3.061045573,10.57213318
8,-0.939716939,-1.393434516,0.00160846,0.000105916,3.220248438,10.76893681
8,-0.974597185,-1.39665239,0.001291558,9.01E-05,3.383784863,10.9658561
8,-1.006226933,-1.399756701,0.001068828,7.05E-05,3.551056181,11.16288493
8,-1.034985089,-1.402753301,0.000873993,6.97E-05,3.721558813,11.36001761
8,-1.061204062,-1.405647649,0.000702993,5.16E-05,3.894868419,11.55724881
8,-1.085174233,-1.408444845,0.000591863,5.36E-05,4.070626487,11.75457358
8,-1.107148718,-1.411149657,0.000493368,3.91E-05,4.248529157,11.95198728
8,1.09694499,-1.116952325,0.000345389,0.00039164,4.3829214,4.561797891
8,1.065934955,-1.107148718,0.000356494,0.000489024,4.341658669,4.695742753
8,1.042721878,-1.125495283,0.000255741,0.000649895,4.167733197,4.875448697
8,1.017502001,-1.142532174,0.000289609,0.000777015,3.996248241,5.056678752
8,0.990039973,-1.158385885,0.000207756,0.000940169,3.827531842,5.239274759
8,0.960070362,-1.173168335,0.000176318,0.001190157,3.661966685,5.423098745
8,0.927295218,-1.186978704,0.000204473,0.001427562,3.5,5.608029957
8,0.891382521,-1.199905038,0.000156689,0.001770186,3.342154993,5.793962375
8,0.851966327,-1.212025657,0.000100375,0.002120955,3.189043744,5.980802622
8,0.808649786,-1.223410364,0.000241879,0.002470526,3.041381265,6.168468205
8,0.761012754,-1.234121507,0.000250176,0.002767408,2.9,6.35688603
8,0.708626272,-1.244214892,0.000272663,0.002859238,2.765863337,6.54599114
8,0.651076721,-1.253740574,0.000278758,0.002511305,2.640075756,6.735725648
8,0.588002604,-1.262743546,0.000133321,0.001434032,2.523885893,6.926037828
8,0.519146114,-1.271264338,6.77E-05,0.001044018,2.418677324,7.116881339
8,0.44441921,-1.279339532,0.000430083,0.004555588,2.32594067,7.308214556
8,0.363978957,-1.287002218,0.001428821,0.009196202,2.247220505,7.5
8,0.278299659,-1.29428238,0.003443881,0.013937469,2.184032967,7.692203845
8,0.188221505,-1.301207249,0.006618667,0.017227355,2.137755833,7.884795495
8,0.094951706,-1.307801595,0.010930318,0.017788893,2.109502311,8.077747211
8,0,-1.314087996,0.015294429,0.015450837,2.1,8.271033793
8,-0.094951706,-1.320087067,0.018032312,0.011353724,2.109502311,8.464632302
8,-0.188221505,-1.325817664,0.017857646,0.007093726,2.137755833,8.658521814
8,-0.278299659,-1.331297061,0.014900838,0.003785045,2.184032967,8.852683209
8,-0.363978957,-1.336541113,0.010263317,0.001683665,2.247220505,9.047098983
8,-0.44441921,-1.341564394,0.005581123,0.000585002,2.32594067,9.24175308
8,-0.519146114,-1.346380318,0.002040451,9.46E-05,2.418677324,9.436630755
8,-0.588002604,-1.351001255,0.001335049,0.000129733,2.523885893,9.631718434
8,-0.651076721,-1.355438627,0.002277458,0.000178792,2.640075756,9.827003612
8,-0.708626272,-1.359702994,0.002713877,0.000184574,2.765863337,10.02247474
8,-0.761012754,-1.363804133,0.002715648,0.000168938,2.9,10.21812116
8,-0.808649786,-1.36775111,0.00251349,0.000144907,3.041381265,10.41393297
8,-0.851966327,-1.37155234,0.002198177,0.00012567,3.189043744,10.60990104
8,-0.891382521,-1.375215647,0.001866298,0.000110908,3.342154993,10.80601684
8,-0.927295218,-1.37874831,0.001555356,0.000101344,3.5,11.00227249
8,-0.960070362,-1.382157111,0.001269519,8.80E-05,3.661966685,11.19866063
8,-0.990039973,-1.385448377,0.001070445,6.90E-05,3.827531842,11.39517442
8,-1.017502001,-1.388628016,0.000897017,6.82E-05,3.996248241,11.59180745
8,-1.042721878,-1.391701552,0.00072512,5.42E-05,4.167733197,11.78855377
8,-1.065934955,-1.394674153,0.000632049,5.21E-05,4.341658669,11.98540779
8,1.026515842,-1.06978294,0.000419622,0.000654156,4.441846463,4.788527958
8,1.002271779,-1.089132649,0.000409527,0.000799144,4.272001873,4.964876635
8,0.976037069,-1.107148718,0.000299584,0.000957163,4.10487515,5.142956348
8,0.947596997,-1.123953858,0.000337916,0.001153317,3.940812099,5.322593353
8,0.916713602,-1.139657586,0.000153331,0.001413495,3.780211634,5.503635162
8,0.883125071,-1.15435771,0.00028348,0.001654085,3.623534186,5.68594759
8,0.846546326,-1.168141673,0.000265313,0.001965279,3.471310992,5.869412236
8,0.806671549,-1.181087755,0.000145948,0.00228231,3.324154028,6.053924347
8,0.763179598,-1.193266131,6.26E-05,0.002533935,3.182766093,6.239390996
8,0.71574359,-1.204739811,0.000105572,0.002628424,3.047950131,6.425729531
8,0.664046163,-1.215565465,0.000236464,0.002411996,2.920616373,6.612866247
8,0.607801996,-1.22579415,0.000254056,0.00171696,2.801785145,6.800735254
8,0.546788841,-1.235471945,6.40E-05,0.000451712,2.692582404,6.989277502
8,0.48088728,-1.244640515,0.000211524,0.002385328,2.594224354,7.178439942
8,0.410127341,-1.253337592,0.000776285,0.005840628,2.507987241,7.368174808
8,0.334736837,-1.261597414,0.001920353,0.009888381,2.435159132,7.558438992
8,0.255182391,-1.269451103,0.003814952,0.013634188,2.376972865,7.749193506
8,0.172190815,-1.276926992,0.006724862,0.015996112,2.334523506,7.940403012
8,0.086738339,-1.284050923,0.010431625,0.016177332,2.308679276,8.132035416
8,0,-1.290846504,0.013989419,0.01417085,2.3,8.324061509
8,-0.086738339,-1.29733534,0.016339102,0.010792971,2.308679276,8.516454661
8,-0.172190815,-1.303537229,0.016510836,0.007172947,2.334523506,8.709190548
8,-0.255182391,-1.309470346,0.014444807,0.004181879,2.376972865,8.902246907
8,-0.334736837,-1.315151402,0.010833554,0.002112456,2.435159132,9.095603333
8,-0.410127341,-1.320595779,0.006786104,0.000899923,2.507987241,9.289241088
8,-0.48088728,-1.325817664,0.003332035,0.000266665,2.594224354,9.483142939
8,-0.546788841,-1.330830153,0.001166693,6.68E-05,2.692582404,9.67729301
8,-0.607801996,-1.335645357,0.001526676,0.000143542,2.801785145,9.871676656
8,-0.664046163,-1.340274488,0.00224163,0.000163187,2.920616373,10.06628035
8,-0.71574359,-1.344727939,0.002478227,0.000168772,3.047950131,10.26109156
8,-0.763179598,-1.349015358,0.002470577,0.000152975,3.182766093,10.4560987
8,-0.806671549,-1.353145711,0.002301143,0.000132375,3.324154028,10.651291
8,-0.846546326,-1.357127339,0.002043395,0.000115872,3.471310992,10.84665847
8,-0.883125071,-1.360968015,0.001770065,0.00010389,3.623534186,11.04219181
8,-0.916713602,-1.364674985,0.001499906,9.66E-05,3.780211634,11.23788236
8,-0.947596997,-1.368255015,0.001246429,8.58E-05,3.940812099,11.43372205
8,-0.976037069,-1.371714428,0.001055183,6.87E-05,4.10487515,11.62970335
8,-1.002271779,-1.37505914,0.000915056,6.45E-05,4.272001873,11.82581921
8,-1.026515842,-1.378294692,0.000738534,5.77E-05,4.441846463,12.02206305
8,0.963808663,-1.054101188,0.000522019,0.000923759,4.3829214,5.060632372
8,0.936773607,-1.072973994,0.000437306,0.001137314,4.220189569,5.235456045
8,0.907593334,-1.090621297,0.000269765,0.001374327,4.060788101,5.412023651
8,0.876058051,-1.107148718,0.000287889,0.001589631,3.905124838,5.590169944
8,0.8419416,-1.122651352,0.000347437,0.001826468,3.753664876,5.769748695
8,0.805003494,-1.137214843,0.000353839,0.002078669,3.606937759,5.950630219
8,0.764992833,-1.15091637,0.00033854,0.00229242,3.46554469,6.132699243
8,0.721654851,-1.163825541,0.000330499,0.002406328,3.330165161,6.31585307
8,0.674740942,-1.176005207,0.000202574,0.002316489,3.201562119,6.5
8,0.624023053,-1.187512179,0.000138519,0.001824221,3.08058436,6.685057965
8,0.569313191,-1.19839788,0.000206941,0.000869945,2.968164416,6.870953355
8,0.510488322,-1.208708919,9.78E-05,0.001086498,2.865309756,7.057619995
8,0.447519975,-1.218487602,0.000369187,0.003573937,2.773084925,7.244998275
8,0.380506377,-1.227772386,0.000967236,0.006762437,2.692582404,7.433034374
8,0.309702945,-1.236598283,0.002267912,0.010218544,2.62488095,7.621679605
8,0.235544981,-1.244997212,0.0040716,0.013167595,2.570992026,7.810889834
8,0.158655262,-1.252998321,0.006723908,0.01487326,2.53179778,8.000624976
8,0.079829986,-1.260628266,0.009931544,0.014813253,2.507987241,8.190848552
8,0,-1.267911458,0.012888475,0.013079589,2.5,8.381527307
8,-0.079829986,-1.274870288,0.014921953,0.010251408,2.507987241,8.572630868
8,-0.158655262,-1.281525321,0.015309926,0.007154898,2.53179778,8.764131446
8,-0.235544981,-1.287895473,0.013861569,0.004473638,2.570992026,8.956003573
8,-0.309702945,-1.293998168,0.011069767,0.002488619,2.62488095,9.148223871
8,-0.380506377,-1.299849476,0.007630873,0.001210198,2.692582404,9.340770846
8,-0.447519975,-1.305464241,0.004470518,0.000483659,2.773084925,9.533624704
8,-0.510488322,-1.310856187,0.001920601,0.000123455,2.865309756,9.726767192
8,-0.569313191,-1.316038024,0.00092,8.68E-05,2.968164416,9.92018145
8,-0.624023053,-1.321021537,0.001599876,0.000146315,3.08058436,10.11385189
8,-0.674740942,-1.325817664,0.002162235,0.000151225,3.201562119,10.30776406
8,-0.721654851,-1.330436568,0.002286861,0.000155171,3.330165161,10.50190459
8,-0.764992833,-1.33488771,0.002281326,0.000137459,3.46554469,10.69626103
8,-0.805003494,-1.339179897,0.002129038,0.000120584,3.606937759,10.89082182
8,-0.8419416,-1.343321346,0.001906952,0.000107496,3.753664876,11.08557621
8,-0.876058051,-1.347319726,0.00167367,9.67E-05,3.905124838,11.28051417
8,-0.907593334,-1.351182202,0.001450626,8.96E-05,4.060788101,11.47562634
8,-0.936773607,-1.354915478,0.001223055,8.36E-05,4.220189569,11.67090399
8,-0.963808663,-1.358525831,0.001034563,6.94E-05,4.3829214,11.86633895
8,-0.988891209,-1.362019145,0.000914721,6.05E-05,4.548626166,12.06192356
8,0.953040601,-0.999458847,0.000608596,0.000974938,4.661544808,4.992995093
8,0.927295218,-1.020410379,0.00051688,0.001145863,4.5,5.1623638
8,0.899652491,-1.04002283,0.000492441,0.001307459,4.341658669,5.333854141
8,0.869941919,-1.058406866,0.000480559,0.001496183,4.186884283,5.507267925
8,0.837981225,-1.075663063,0.000461753,0.001710275,4.036087214,5.682429058
8,0.803577978,-1.091882728,0.000425257,0.001932512,3.889730068,5.85918083
8,0.766532477,-1.107148718,0.0003687,0.002127767,3.748332963,6.037383539
8,0.726642341,-1.121536214,0.000236182,0.00224967,3.612478374,6.216912417
8,0.683709312,-1.135113454,0.000102782,0.002176207,3.482814953,6.397655821
8,0.637548798,-1.147942401,0.000337039,0.001850465,3.360059523,6.57951366
8,0.588002604,-1.160079364,2.28E-05,0.001162651,3.244996148,6.762396025
8,0.534955074,-1.171575557,0.000165368,0.000400697,3.138470965,6.946221995
8,0.478352431,-1.182477609,5.39E-05,0.002046978,3.041381265,7.130918594
8,0.41822433,-1.192828015,0.00049081,0.004505807,2.954657341,7.31641989
8,0.354705652,-1.202665555,0.001393742,0.007417219,2.87923601,7.502666193
8,0.288055447,-1.212025657,0.002461226,0.010297644,2.816025568,7.689603371
8,0.218668946,-1.220940725,0.004365537,0.012632295,2.765863337,7.877182237
8,0.147078355,-1.229440442,0.006705856,0.013853812,2.729468813,8.065358021
8,0.073939038,-1.237552026,0.009438569,0.013662621,2.707397274,8.254089895
8,0,-1.245300472,0.011960706,0.012143572,2.7,8.443340571
8,-0.073939038,-1.25270876,0.013741946,0.009750478,2.707397274,8.633075929
8,-0.147078355,-1.259798046,0.014222245,0.007079241,2.729468813,8.823264702
8,-0.218668946,-1.266587832,0.013248947,0.004681493,2.765863337,9.013878189
8,-0.288055447,-1.273096117,0.011094743,0.002806027,2.816025568,9.204890005
8,-0.354705652,-1.279339532,0.008216311,0.001503351,2.87923601,9.396275858
8,-0.41822433,-1.285333467,0.005341243,0.000711833,2.954657341,9.58801335
8,-0.478352431,-1.291092174,0.00281611,0.000253533,3.041381265,9.780081799
8,-0.534955074,-1.296628876,0.001141639,4.86E-05,3.138470965,9.972462083
8,-0.588002604,-1.301955845,0.00108411,9.58E-05,3.244996148,10.1651365
8,-0.637548798,-1.307084492,0.001658912,0.000136613,3.360059523,10.35808863
8,-0.683709312,-1.312025435,0.002025308,0.000145394,3.482814953,10.55130324
8,-0.726642341,-1.316788564,0.002136414,0.000141174,3.612478374,10.74476617
8,-0.766532477,-1.321383103,0.002120022,0.000123972,3.748332963,10.93846424
8,-0.803577978,-1.325817664,0.001967309,0.000112059,3.889730068,11.13238519
8,-0.837981225,-1.330100293,0.001772983,0.000101173,4.036087214,11.32651756
8,-0.869941919,-1.334238517,0.001582556,9.05E-05,4.186884283,11.52085066
8,-0.899652491,-1.338239385,0.001396809,8.31E-05,4.341658669,11.71537451
8,-0.927295218,-1.342109501,0.001203951,7.92E-05,4.5,11.91007976
8,-0.953040601,-1.345855062,0.001019316,7.16E-05,4.661544808,12.10495766
8,0.918927212,-0.96649082,0.000765632,0.001068293,4.780167361,5.103920062
8,0.892677019,-0.988056833,0.000681045,0.001242292,4.622769733,5.269724851
8,0.864597234,-1.008298396,0.000600908,0.001422407,4.468780594,5.43783045
8,0.834538898,-1.027318732,0.000552769,0.001603351,4.318564576,5.608029957
8,0.802345693,-1.045212533,0.000540155,0.001783365,4.172529209,5.780138407
8,0.767856103,-1.062066502,0.000501648,0.001965129,4.031128874,5.953990259
8,0.730906707,-1.07795993,0.000325357,0.002096103,3.894868419,6.129437168
8,0.691336929,-1.092965272,0.000228431,0.002042784,3.764306045,6.30634601
8,0.648995559,-1.107148718,0.000401459,0.001834502,3.640054945,6.484597135
8,0.603749333,-1.120570731,0.000156994,0.001321594,3.522782991,6.664082833
8,0.555493735,-1.133286555,0.000181539,0.000522666,3.413209633,6.844705983
8,0.504165961,-1.145346689,0.000156408,0.00104674,3.312099032,7.026378868
8,0.449759613,-1.156797324,0.000290122,0.002907002,3.220248438,7.209022125
8,0.392340144,-1.167680738,0.000904198,0.005263944,3.138470965,7.392563831
8,0.332059468,-1.178035661,0.001515636,0.007804596,3.06757233,7.576938696
8,0.269167493,-1.18789761,0.002904735,0.010242982,3.008321791,7.762087348
8,0.20401798,-1.197299181,0.004595779,0.01208802,2.961418579,7.947955712
8,0.137066174,-1.206270324,0.006723083,0.012947525,2.927456234,8.134494453
8,0.068856489,-1.214838589,0.008928479,0.012679024,2.906888371,8.321658489
8,0,-1.223029339,0.01120408,0.011329381,2.9,8.50940656
8,-0.068856489,-1.230865957,0.012756052,0.009278519,2.906888371,8.697700846
8,-0.137066174,-1.238370021,0.013230135,0.006960987,2.927456234,8.886506625
8,-0.20401798,-1.245561466,0.01265079,0.004820251,2.961418579,9.075791976
8,-0.269167493,-1.252458728,0.010971146,0.003063918,3.008321791,9.265527508
8,-0.332059468,-1.259078881,0.008613794,0.001778552,3.06757233,9.45568612
8,-0.392340144,-1.265437747,0.005984442,0.000926001,3.138470965,9.646242792
8,-0.449759613,-1.271550011,0.003708851,0.000409899,3.220248438,9.837174391
8,-0.504165961,-1.277429315,0.001809621,0.000132025,3.312099032,10.0284595
8,-0.555493735,-1.283088343,0.000788769,6.08E-05,3.413209633,10.22007828
8,-0.603749333,-1.288538905,0.001171447,0.000112193,3.522782991,10.41201229
8,-0.648995559,-1.293792004,0.001693337,0.000125117,3.640054945,10.60424443
8,-0.691336929,-1.298857905,0.001894498,0.000139325,3.764306045,10.79675877
8,-0.730906707,-1.303746193,0.002018035,0.000125312,3.894868419,10.98954048
8,-0.767856103,-1.308465826,0.001958187,0.000114836,4.031128874,11.18257573
8,-0.802345693,-1.313025185,0.001812045,0.000107225,4.172529209,11.37585162
8,-0.834538898,-1.317432116,0.001648775,9.80E-05,4.318564576,11.56935608
8,-0.864597234,-1.321693976,0.001482564,8.78E-05,4.468780594,11.76307783
8,-0.892677019,-1.325817664,0.001327422,7.71E-05,4.622769733,11.95700631
8,-0.918927212,-1.329809658,0.001183093,7.26E-05,4.780167361,12.15113163
8,0.886501535,-0.934957903,0.000924569,0.001159826,4.904079934,5.220153254
8,0.859886954,-0.957026232,0.000870638,0.001342741,4.750789408,5.382378656
8,0.831519279,-0.977793765,0.000715097,0.001563631,4.601086828,5.547071299
8,0.801269846,-0.997355801,0.000509952,0.001736997,4.455333882,5.714017851
8,0.769006189,-1.015800599,0.000515334,0.001819108,4.313930922,5.883026432
8,0.734594459,-1.03320968,0.000582579,0.001926275,4.177319715,6.053924347
8,0.697902823,-1.049658183,0.000277306,0.001949628,4.045985665,6.22655603
8,0.658806036,-1.065215272,0.000488757,0.001769937,3.920459157,6.400781202
8,0.617191392,-1.079944546,0.000191518,0.00141315,3.801315562,6.576473219
8,0.572966143,-1.093904459,0.000291193,0.000804623,3.689173349,6.753517602
8,0.526066419,-1.107148718,0.000257097,0.000446658,3.584689666,6.93181073
8,0.476467419,-1.119726671,0.000147649,0.001784135,3.488552709,7.111258679
8,0.424194408,-1.131683671,0.000535871,0.003645012,3.40147027,7.29177619
8,0.369333658,-1.143061414,0.001088558,0.005807891,3.324154028,7.473285757
8,0.312042122,-1.153898256,0.001787404,0.008049697,3.257299495,7.655716818
8,0.252554276,-1.1642295,0.002877272,0.010063162,3.201562119,7.839005039
8,0.19118446,-1.174087664,0.004477171,0.011529987,3.157530681,8.023091673
8,0.128323228,-1.183502724,0.006534031,0.012148479,3.125699922,8.207923002
8,0.064426839,-1.192502335,0.00857899,0.0118128,3.106444913,8.393449827
8,0,-1.201112038,0.010586754,0.010609348,3.1,8.579627032
8,-0.064426839,-1.209355436,0.011958998,0.008836208,3.106444913,8.766413178
8,-0.128323228,-1.217254367,0.012360156,0.006823082,3.125699922,8.953770156
8,-0.19118446,-1.224829054,0.012059158,0.004897787,3.157530681,9.141662868
8,-0.252554276,-1.232098243,0.010700687,0.003265561,3.201562119,9.330058949
8,-0.312042122,-1.239079325,0.008779527,0.002023899,3.257299495,9.518928511
8,-0.369333658,-1.245788455,0.006548383,0.001140015,3.324154028,9.708243919
8,-0.424194408,-1.25224065,0.004336619,0.000584448,3.40147027,9.897979592
8,-0.476467419,-1.258449884,0.00246141,0.000237399,3.488552709,10.08811182
8,-0.526066419,-1.264429174,0.001137871,5.74E-05,3.584689666,10.27861858
8,-0.572966143,-1.270190657,0.000817085,6.54E-05,3.689173349,10.46947945
8,-0.617191392,-1.275745657,0.001250538,0.000108241,3.801315562,10.6606754
8,-0.658806036,-1.281104756,0.001618837,0.000126625,3.920459157,10.85218872
8,-0.697902823,-1.286277842,0.001832843,0.000124203,4.045985665,11.0440029
8,-0.734594459,-1.291274175,0.001886793,0.000114858,4.177319715,11.23610253
8,-0.769006189,-1.296102421,0.001796368,0.000111724,4.313930922,11.42847321
