RSS1_LoS1,RSS2_LoS1,RSS1_LoS2,RSS2_LoS2,RSS1_combined,RSS2_combined,d1,d2,room_dim_meter,theta1_true,theta2_true
0.000333624,0.012776525,2.95E-05,8.16E-06,0.000317791,0.012774456,0.894427191,7.641989265,7.999999995,0.463647609,-1.465919388
0.00936725,0.043263739,2.85E-05,7.93E-06,0.009356178,0.043259435,0.824621125,7.840918337,8.000000023,0.244978663,-1.468589609
0.036645508,0.03736513,2.75E-05,7.71E-06,0.036628771,0.037372796,0.8,8.039900472,7.999999975,0,-1.471127674
0.045280127,0.01028406,2.66E-05,7.50E-06,0.045264887,0.010277397,0.824621125,8.238932008,8.000000039,-0.244978663,-1.473543129
0.01552417,0.000640738,2.58E-05,7.31E-06,0.015507846,0.000639103,0.894427191,8.438009204,7.99999996,-0.463647609,-1.47584462
0.004977443,0.000483254,2.50E-05,7.12E-06,0.004998688,0.00047938,1,8.637129189,8.000000036,-0.643501109,-1.478040007
0.007062088,0.000395155,2.43E-05,6.94E-06,0.007038443,0.000400657,1.131370849,8.836288853,8.00000004,-0.785398163,-1.48013644
0.005027481,0.000276812,2.36E-05,6.77E-06,0.005020367,0.000280338,1.280624848,9.035485606,8.000000007,-0.896055385,-1.482140445
0.003122656,0.000192037,2.29E-05,6.61E-06,0.003102229,0.000198433,1.44222051,9.234717092,7.999999988,-0.982793723,-1.484057988
0.001921504,0.00013548,2.23E-05,6.46E-06,0.001922043,0.000129697,1.612451551,9.433981094,7.99999996,-1.051650213,-1.485894533
0.001219466,9.86E-05,2.17E-05,6.31E-06,0.001223459,0.000104491,1.788854383,9.633275674,8.00000001,-1.107148718,-1.487655095
0.000808571,7.44E-05,2.11E-05,6.17E-06,0.00081453,0.0000685,1.969771559,9.832598784,7.999999943,-1.152571997,-1.489344282
0.000561096,5.82E-05,2.06E-05,6.04E-06,0.000541957,0.0000595,2.154065925,10.03194895,7.999999985,-1.19028995,-1.490966341
0.000407078,4.72E-05,2.00E-05,5.91E-06,0.000419409,0.0000528,2.340939981,10.23132441,7.999999961,-1.222025323,-1.492525186
0.000307469,3.94E-05,1.96E-05,5.78E-06,0.000323419,0.0000388,2.529822125,10.43072391,8.000000065,-1.249045772,-1.494024436
0.000240671,3.37E-05,1.91E-05,5.67E-06,0.000233861,0.0000282,2.7202941,10.63014582,8.000000009,-1.272297395,-1.495467436
0.000194204,2.95E-05,1.86E-05,5.55E-06,0.000175559,0.0000265,2.912043958,10.82958908,7.999999981,-1.292496668,-1.496857289
0.000161163,2.63E-05,1.82E-05,5.44E-06,0.000151965,0.0000283,3.104834939,11.02905253,7.999999987,-1.310193935,-1.498196873
0.00013668,2.38E-05,1.78E-05,5.34E-06,0.000143,0.0000286,3.298484505,11.22853508,7.999999997,-1.325817664,-1.499488862
0.000118274,2.17E-05,1.74E-05,5.24E-06,0.000133886,0.0000268,3.492849845,11.42803568,7.999999972,-1.33970566,-1.500735744
0.000103926,2.00E-05,1.71E-05,5.14E-06,0.000120695,0.0000237,3.687817784,11.6275534,7.999999916,-1.352127381,-1.501939837
9.24E-05,1.86E-05,1.67E-05,5.05E-06,0.000104614,0.00002,3.883297561,11.82708754,7.999999993,-1.3633001,-1.503103304
1.19E-05,7.64E-05,9.67E-05,1.77E-05,0.000107203,0.0000933,3.929376544,4.31740663,8.000000004,1.313472612,-1.337053146
1.26E-05,8.84E-05,8.69E-05,1.66E-05,0.0000832,0.0000813,3.736308332,4.512205676,8,1.299849476,-1.347319726
1.37E-05,0.000104586,7.89E-05,1.56E-05,0.0000752,0.000102288,3.544009028,4.707440913,7.999999993,1.284744885,-1.356735643
1.51E-05,0.000127048,7.21E-05,1.47E-05,0.0000861,0.000139974,3.352610918,4.903060278,8.000000004,1.267911458,-1.365400938
1.72E-05,0.000158884,6.64E-05,1.39E-05,0.000052,0.000146161,3.162277656,5.099019515,7.999999997,1.249045772,-1.373400767
2.01E-05,0.00020457,6.15E-05,1.32E-05,0.0000655,0.000206435,2.973213746,5.295280921,7.999999999,1.227772386,-1.380808039
2.45E-05,0.000272354,5.73E-05,1.26E-05,0.0000803,0.000283789,2.785677656,5.491812101,8.000000015,1.203622493,-1.38768551
3.09E-05,0.000373474,5.35E-05,1.21E-05,0.0000442,0.000367165,2.599999999,5.68858507,8.000000008,1.176005207,-1.394087471
4.03E-05,0.00052874,5.03E-05,1.16E-05,0.0000254,0.000518097,2.416609196,5.885575577,7.999999991,1.144168834,-1.400061115
5.42E-05,0.000771085,4.74E-05,1.11E-05,0.0000764,0.000769603,2.236067978,6.082762516,7.999999986,1.107148718,-1.405647649
7.49E-05,0.0011569,4.49E-05,1.07E-05,0.000112902,0.00116121,2.059126027,6.280127401,8.000000012,1.063697822,-1.410883204
0.000105766,0.001774405,4.25E-05,1.03E-05,0.00014406,0.001777816,1.886796225,6.477653902,8.000000004,1.012197011,-1.415799585
0.000152091,0.002746085,4.05E-05,9.90E-06,0.000173638,0.002740718,1.720465054,6.675327717,8.00000001,0.950546841,-1.420424899
0.000221516,0.004154795,3.86E-05,9.56E-06,0.000186801,0.004149906,1.562049936,6.873136107,7.999999997,0.876058051,-1.424784069
0.000321653,0.005687257,3.68E-05,9.24E-06,0.000353554,0.00568852,1.414213562,7.071067802,7.999999989,0.785398163,-1.428899272
0.000431668,0.005512427,3.52E-05,8.95E-06,0.000419493,0.005518839,1.280624847,7.269112731,7.999999992,0.674740942,-1.432790303
0.000256357,0.001773156,3.38E-05,8.67E-06,0.000278492,0.001777093,1.166190379,7.46726189,8.000000009,0.5404195,-1.436474885
0.001963973,0.019522597,3.25E-05,8.41E-06,0.001995745,0.019525797,1.077032961,7.665507175,8.000000016,0.380506377,-1.439968931
0.011531041,0.036658182,3.12E-05,8.16E-06,0.011510417,0.036650804,1.019803903,7.863841326,8.000000026,0.19739556,-1.443286769
0.030231325,0.030745375,3.01E-05,7.93E-06,0.030201541,0.030750611,1,8.062257732,7.999999984,0,-1.446441332
0.037947099,0.012399792,2.90E-05,7.71E-06,0.037920535,0.012404487,1.019803903,8.260750556,7.999999984,-0.19739556,-1.449444326
0.02176241,0.00236184,2.80E-05,7.50E-06,0.02177046,0.002364238,1.077032961,8.459314419,8.000000026,-0.380506377,-1.452306368
0.003892641,0.000173399,2.71E-05,7.31E-06,0.003871778,0.000166569,1.166190379,8.657944323,7.999999994,-0.5404195,-1.455037109
0.005046431,0.000387874,2.62E-05,7.12E-06,0.005031354,0.0003846,1.280624847,8.856635914,7.999999984,-0.674740942,-1.457645345
0.00561183,0.000320304,2.54E-05,6.94E-06,0.005624274,0.000319187,1.414213562,9.055385169,8.000000032,-0.785398163,-1.460139106
0.004309119,0.000241894,2.46E-05,6.78E-06,0.004295858,0.00024443,1.562049936,9.254188247,8.000000005,-0.876058051,-1.462525736
0.002979457,0.000180294,2.39E-05,6.62E-06,0.002976984,0.000177114,1.720465054,9.453041856,8.000000017,-0.950546841,-1.464811969
0.002013134,0.000135111,2.32E-05,6.46E-06,0.002036297,0.000131142,1.886796225,9.651942778,7.99999997,-1.012197011,-1.467003986
0.0013734,0.000102794,2.26E-05,6.32E-06,0.00135708,0.000108434,2.059126027,9.850888282,7.999999999,-1.063697822,-1.469107475
0.000958723,7.98E-05,2.20E-05,6.18E-06,0.000974368,0.0000751,2.236067978,10.04987559,7.999999968,-1.107148718,-1.471127674
0.000688632,6.34E-05,2.14E-05,6.04E-06,0.000668267,0.0000652,2.416609196,10.24890233,7.999999948,-1.144168834,-1.473069419
0.000509287,5.16E-05,2.09E-05,5.91E-06,0.00052702,0.0000559,2.599999999,10.44796634,8.000000032,-1.176005207,-1.47493718
0.000387869,4.30E-05,2.04E-05,5.79E-06,0.000392223,0.0000381,2.785677656,10.6470653,7.999999976,-1.203622493,-1.476735092
0.00030319,3.66E-05,1.99E-05,5.67E-06,0.000283389,0.0000342,2.973213746,10.84619748,7.999999993,-1.227772386,-1.478466992
0.000243425,3.17E-05,1.94E-05,5.56E-06,0.000240976,0.0000362,3.162277656,11.04536107,8.000000057,-1.249045772,-1.48013644
0.000199771,2.80E-05,1.89E-05,5.45E-06,0.000217071,0.0000328,3.352610918,11.24455422,7.999999987,-1.267911458,-1.481746744
0.000167359,2.50E-05,1.85E-05,5.34E-06,0.000181736,0.0000253,3.544009028,11.4437756,8.000000001,-1.284744885,-1.483300986
0.000142711,2.26E-05,1.81E-05,5.24E-06,0.000140781,0.0000184,3.736308332,11.64302372,8.000000065,-1.299849476,-1.484802036
0.000123701,2.07E-05,1.77E-05,5.15E-06,0.000108336,0.0000159,3.929376544,11.84229704,7.999999962,-1.313472612,-1.486252571
1.29E-05,0.000108858,0.000127731,1.99E-05,0.00013367,0.000114646,3.984971764,4.368065937,7.999999998,1.264917455,-1.292496668
1.44E-05,0.000131358,0.000112693,1.83E-05,0.00012463,0.000148387,3.794733188,4.560701706,8.000000001,1.249045772,-1.304544278
1.64E-05,0.000161782,0.000100371,1.71E-05,0.0000899,0.000153727,3.605551272,4.753945726,7.999999993,1.231503712,-1.315613936
1.92E-05,0.000203661,9.02E-05,1.60E-05,0.0000781,0.000190482,3.417601502,4.947726757,8.000000011,1.212025657,-1.325817664
2.30E-05,0.000261764,8.18E-05,1.50E-05,0.0000988,0.000269049,3.231098887,5.141984051,8.000000001,1.19028995,-1.335251346
2.83E-05,0.000344484,7.47E-05,1.42E-05,0.000100319,0.000358337,3.046309246,5.336665632,8.00000001,1.165904541,-1.343997479
3.56E-05,0.000462536,6.87E-05,1.34E-05,0.0000746,0.000466545,2.863564211,5.531726676,8,1.138388551,-1.352127381
4.57E-05,0.000634257,6.35E-05,1.28E-05,0.0000368,0.000628401,2.683281574,5.727128437,8.000000013,1.107148718,-1.359702994
5.97E-05,0.000887016,5.91E-05,1.22E-05,0.00000394,0.000877614,2.505992817,5.922837152,7.999999994,1.071449605,-1.366778347
7.93E-05,0.001261553,5.52E-05,1.16E-05,0.0000243,0.001253145,2.33238076,6.118823418,8.000000004,1.030376827,-1.373400767
0.000106763,0.001813269,5.18E-05,1.11E-05,0.000063,0.00181191,2.163330764,6.315061355,7.999999992,0.982793723,-1.379611867
0.000145255,0.002603049,4.87E-05,1.07E-05,0.000154134,0.002613469,2,6.511528245,8.000000007,0.927295218,-1.385448377
0.00019899,0.003640497,4.60E-05,1.03E-05,0.00023924,0.00363414,1.843908892,6.708203932,8,0.862170055,-1.390942827
0.000271265,0.004708037,4.36E-05,9.92E-06,0.000240757,0.004717578,1.697056274,6.905070609,8.000000007,0.785398163,-1.396124128
0.000350989,0.004889272,4.14E-05,9.58E-06,0.000319839,0.004893578,1.562049935,7.102112369,8.000000007,0.694738276,-1.401018053
0.000327221,0.002068859,3.94E-05,9.25E-06,0.000288159,0.002077189,1.442220511,7.29931502,7.999999984,0.588002604,-1.405647649
0.000357337,0.00722448,3.77E-05,8.95E-06,0.000321191,0.007230744,1.341640786,7.496665918,7.999999992,0.463647609,-1.410033586
0.003537646,0.021621389,3.60E-05,8.67E-06,0.003505611,0.021618119,1.264911064,7.694153634,8.000000009,0.321750554,-1.41419445
0.012342633,0.031181185,3.45E-05,8.41E-06,0.012376835,0.031187551,1.216552506,7.891767842,7.999999978,0.165148677,-1.418146998
0.025697476,0.026089621,3.31E-05,8.16E-06,0.025707501,0.026083217,1.2,8.089499356,7.999999989,0,-1.421906379
0.032051847,0.013112219,3.18E-05,7.93E-06,0.032073523,0.013115031,1.216552506,8.287339733,7.999999991,-0.165148677,-1.425486316
0.023398454,0.004005956,3.06E-05,7.71E-06,0.023398368,0.004002431,1.264911064,8.485281363,7.999999989,-0.321750554,-1.428899272
0.009039559,0.000573801,2.95E-05,7.50E-06,0.009068792,0.000579895,1.341640786,8.68331736,8.000000022,-0.463647609,-1.43215659
0.00206429,0.000256327,2.85E-05,7.31E-06,0.002035897,0.000251679,1.442220511,8.881441337,8.000000012,-0.588002604,-1.435268613
0.00456414,0.000320266,2.76E-05,7.12E-06,0.004539583,0.000326933,1.562049935,9.079647536,7.999999966,-0.694738276,-1.438244794
0.004654326,0.000269264,2.67E-05,6.94E-06,0.004673417,0.000263302,1.697056274,9.277930829,8.000000027,-0.785398163,-1.44109379
0.003752309,0.00021352,2.58E-05,6.77E-06,0.003776928,0.000206786,1.843908892,9.476286179,7.999999986,-0.862170055,-1.443823537
0.002786657,0.000167298,2.51E-05,6.61E-06,0.002811659,0.000161549,2,9.674709279,7.999999981,-0.927295218,-1.446441332
0.002014726,0.000131141,2.43E-05,6.46E-06,0.002023448,0.000134465,2.163330764,9.873196056,8.00000002,-0.982793723,-1.44895389
0.001455105,0.000103532,2.36E-05,6.31E-06,0.001431766,0.000105472,2.33238076,10.07174267,8.000000018,-1.030376827,-1.451367401
0.001062814,8.27E-05,2.30E-05,6.18E-06,0.001084978,0.00008,2.505992817,10.27034564,7.999999979,-1.071449605,-1.453687582
0.000789812,6.71E-05,2.23E-05,6.04E-06,0.000767815,0.0000686,2.683281574,10.46900183,7.999999966,-1.107148718,-1.455919721
0.000598707,5.53E-05,2.17E-05,5.91E-06,0.000619215,0.000058,2.863564211,10.66770826,7.999999979,-1.138388551,-1.458068715
0.000463304,4.63E-05,2.12E-05,5.79E-06,0.00045596,0.0000406,3.046309246,10.8664622,8.000000031,-1.165904541,-1.460139106
0.000365533,3.94E-05,2.06E-05,5.67E-06,0.000351688,0.0000423,3.231098887,11.06526096,8.000000002,-1.19028995,-1.462135111
0.000294469,3.41E-05,2.01E-05,5.56E-06,0.000311744,0.0000388,3.417601502,11.26410226,7.999999983,-1.212025657,-1.464060654
0.00024145,2.99E-05,1.96E-05,5.45E-06,0.000252253,0.0000276,3.605551272,11.4629839,7.999999999,-1.231503712,-1.465919388
0.000201454,2.65E-05,1.92E-05,5.35E-06,0.000187373,0.0000215,3.794733188,11.66190376,7.999999975,-1.249045772,-1.467714718
0.000170669,2.39E-05,1.87E-05,5.25E-06,0.000155034,0.000024,3.984971764,11.86086006,8.000000063,-1.264917455,-1.469449824
1.57E-05,0.00016202,0.000171825,2.28E-05,0.000168345,0.000146093,4.049691347,4.427188719,7.999999995,1.217805939,-1.249045772
1.83E-05,0.000199649,0.000148932,2.08E-05,0.000161786,0.000204567,3.862641583,4.617358556,8.000000004,1.199905038,-1.262743546
2.16E-05,0.000249933,0.000130582,1.91E-05,0.000152071,0.000267284,3.676955261,4.808326118,8.000000005,1.180189283,-1.27535549
2.60E-05,0.000317651,0.000115622,1.77E-05,0.000132421,0.000334266,3.492849838,5.000000007,8.000000006,1.158385885,-1.287002218
3.18E-05,0.000410706,0.000103248,1.65E-05,0.000105754,0.000419783,3.310589072,5.192302,8.000000006,1.134169167,-1.297787624
3.94E-05,0.000538664,9.30E-05,1.54E-05,0.0000791,0.000541149,3.13049517,5.385164805,7.999999999,1.107148718,-1.307801595
4.96E-05,0.000717051,8.44E-05,1.45E-05,0.0000596,0.00071742,2.952964613,5.57853028,8.000000009,1.076854958,-1.317122231
6.31E-05,0.00096658,7.71E-05,1.37E-05,0.00006,0.000970033,2.778488796,5.772347884,8.000000006,1.042721878,-1.325817664
8.11E-05,0.001315622,7.09E-05,1.30E-05,0.0000972,0.001326116,2.607680961,5.96657356,8.000000003,1.004067109,-1.333947566
0.000105228,0.001798148,6.55E-05,1.23E-05,0.000160879,0.001808129,2.441311122,6.161168733,8.000000012,0.960070362,-1.341564394
0.000137452,0.00244166,6.09E-05,1.18E-05,0.000176962,0.002431492,2.28035085,6.356099436,8.000000003,0.909753158,-1.348714425
0.00018008,0.003232757,5.68E-05,1.13E-05,0.000131338,0.00324071,2.126029162,6.551335739,7.999999997,0.851966327,-1.355438627
0.000234502,0.004011876,5.32E-05,1.08E-05,0.000269339,0.00400111,1.979898987,6.746851118,8,0.785398163,-1.361773384
0.000293812,0.004281997,5.00E-05,1.04E-05,0.000340453,0.0042746,1.843908891,6.942621999,8.000000016,0.708626272,-1.36775111
0.000307954,0.002951217,4.72E-05,9.98E-06,0.000354899,0.00294142,1.720465053,7.138627321,8.000000002,0.620249486,-1.373400767
6.20E-05,0.001974181,4.47E-05,9.62E-06,0.0000522,0.001965879,1.612451549,7.334848345,8.000000016,0.519146114,-1.37874831
0.001133828,0.010882181,4.24E-05,9.29E-06,0.00109739,0.010876111,1.523154621,7.531268158,8.000000004,0.404891786,-1.383817057
0.004779477,0.021530924,4.03E-05,8.98E-06,0.004788074,0.021531308,1.456021978,7.727871621,7.999999986,0.278299659,-1.388628016
0.012424897,0.026894189,3.85E-05,8.70E-06,0.012386531,0.026891573,1.414213562,7.924645124,8.000000022,0.141897055,-1.39320016
0.022322016,0.022634182,3.67E-05,8.43E-06,0.022337693,0.022634551,1.4,8.121576186,7.999999984,0,-1.39755066
0.02750938,0.013092133,3.52E-05,8.18E-06,0.02750642,0.013085747,1.414213562,8.318653747,8.000000009,-0.141897055,-1.401695101
0.022934479,0.005277103,3.38E-05,7.94E-06,0.022934768,0.005282772,1.456021978,8.515867523,7.99999998,-0.278299659,-1.405647649
0.012484132,0.001395435,3.24E-05,7.72E-06,0.012472424,0.001390021,1.523154621,8.713208344,7.99999998,-0.404891786,-1.409421216
0.003493459,0.000118376,3.12E-05,7.50E-06,0.003505351,0.000125409,1.612451549,8.910667753,7.99999999,-0.519146114,-1.413027589
0.00260432,0.000256413,3.01E-05,7.31E-06,0.002574621,0.000256494,1.720465053,9.108238037,8.000000008,-0.620249486,-1.416477551
0.004045999,0.000270849,2.90E-05,7.12E-06,0.004046128,0.000275133,1.843908891,9.305912107,8.000000008,-0.708626272,-1.419780984
0.003971225,0.000232226,2.80E-05,6.94E-06,0.003955356,0.00023533,1.979898987,9.503683526,8.000000031,-0.785398163,-1.422946962
0.003317235,0.000190734,2.71E-05,6.77E-06,0.003329393,0.00018929,2.126029162,9.701546298,8.00000003,-0.851966327,-1.425983829
0.002588888,0.000154921,2.62E-05,6.61E-06,0.002598289,0.000156313,2.28035085,9.899494923,7.999999986,-0.909753158,-1.428899272
0.001968402,0.000125576,2.54E-05,6.46E-06,0.00195264,0.000132023,2.441311122,10.09752443,7.999999982,-0.960070362,-1.431700385
0.001487009,0.000102124,2.47E-05,6.31E-06,0.001471752,0.0000999,2.607680961,10.29563011,7.99999997,-1.004067109,-1.434393722
0.0011282,8.36E-05,2.39E-05,6.17E-06,0.001151818,0.000083,2.778488796,10.49380767,7.999999974,-1.042721878,-1.436985349
0.000864733,6.92E-05,2.33E-05,6.04E-06,0.000841493,0.0000705,2.952964613,10.69205314,8.000000015,-1.076854958,-1.439480888
0.00067149,5.78E-05,2.26E-05,5.91E-06,0.000693895,0.000059,3.13049517,10.8903627,7.999999986,-1.107148718,-1.441885555
0.000529219,4.89E-05,2.20E-05,5.79E-06,0.000512527,0.0000448,3.310589072,11.08873306,8.000000039,-1.134169167,-1.4442042
0.000423152,4.19E-05,2.15E-05,5.67E-06,0.000424264,0.0000474,3.492849838,11.28716083,7.999999984,-1.158385885,-1.446441332
0.000343804,3.63E-05,2.09E-05,5.56E-06,0.000362297,0.0000358,3.676955261,11.4856432,7.999999989,-1.180189283,-1.448601156
0.000283292,3.18E-05,2.04E-05,5.45E-06,0.000269659,0.0000267,3.862641583,11.68417731,7.999999975,-1.199905038,-1.450687591
0.00023669,2.82E-05,1.99E-05,5.35E-06,0.000223831,0.0000304,4.049691347,11.88276058,7.999999957,-1.217805939,-1.452704298
2.03E-05,0.000237346,0.000230231,2.67E-05,0.000213493,0.00021216,4.123105624,4.494441007,7.999999994,1.172273881,-1.20681737
2.40E-05,0.000294122,0.000197484,2.40E-05,0.000180955,0.000270311,3.939543119,4.681879962,7.999999996,1.152571997,-1.222025323
2.87E-05,0.000369019,0.000171236,2.19E-05,0.000154484,0.000347196,3.757658846,4.870318258,7.999999993,1.130953744,-1.236059489
3.47E-05,0.000468089,0.000149792,2.00E-05,0.000129923,0.000448207,3.577708765,5.05964425,7.999999995,1.107148718,-1.249045772
4.24E-05,0.00060054,0.000132086,1.85E-05,0.000102188,0.00058347,3.400000003,5.249761895,7.999999999,1.080839001,-1.261093382
5.23E-05,0.000778003,0.000117623,1.71E-05,0.0000678,0.000767778,3.224903102,5.4405882,7.999999999,1.051650213,-1.272297395
6.49E-05,0.001016585,0.000105484,1.60E-05,0.000059,0.001020305,3.052867503,5.632051141,8.000000003,1.019141344,-1.28274088
8.13E-05,0.001335387,9.52E-05,1.50E-05,0.000131326,0.001350334,2.884441019,5.824087916,8.000000003,0.982793723,-1.292496668
0.000102379,0.001753742,8.66E-05,1.41E-05,0.000188248,0.001750648,2.7202941,6.016643582,7.999999997,0.94200004,-1.301628834
0.000129474,0.002282881,7.92E-05,1.33E-05,0.000086,0.002277405,2.561249696,6.209669877,8,0.896055385,-1.310193935
0.00016419,0.002900182,7.28E-05,1.26E-05,0.00022031,0.002903638,2.408318915,6.403124237,7.999999999,0.844153986,-1.318242051
0.000206508,0.003495014,6.73E-05,1.20E-05,0.000139231,0.003504161,2.262741699,6.59696901,8.000000008,0.785398163,-1.325817664
0.000252362,0.003770083,6.25E-05,1.15E-05,0.000237286,0.003770977,2.126029163,6.791170729,7.999999991,0.71883,-1.332960399
0.000275796,0.00312592,5.83E-05,1.10E-05,0.00025067,0.003133716,2,6.985699691,8.000000013,0.643501109,-1.33970566
0.000180448,0.000799131,5.46E-05,1.05E-05,0.000147435,0.000791667,1.886796226,7.180529216,7.999999987,0.558599315,-1.346085158
0.000326222,0.004962966,5.13E-05,1.01E-05,0.000322284,0.004953721,1.788854382,7.375635568,8.000000002,0.463647609,-1.352127381
0.001913747,0.012877651,4.84E-05,9.71E-06,0.001897396,0.012868684,1.708800749,7.570997285,7.999999992,0.35877067,-1.357857977
0.005652466,0.020532067,4.57E-05,9.36E-06,0.005691853,0.020538479,1.64924225,7.766595122,7.999999986,0.244978663,-1.3633001
0.012153054,0.023538947,4.34E-05,9.04E-06,0.01219454,0.023542254,1.61245155,7.962411679,7.999999984,0.124354995,-1.368474698
0.019726187,0.019983331,4.13E-05,8.74E-06,0.019705339,0.019984732,1.6,8.158431224,8.000000002,0,-1.373400767
0.023989682,0.012728757,3.93E-05,8.46E-06,0.0239903,0.012735369,1.61245155,8.354639424,7.999999993,-0.124354995,-1.378095568
0.021647361,0.006149158,3.75E-05,8.21E-06,0.021632368,0.006141042,1.64924225,8.551023309,7.999999978,-0.244978663,-1.382574821
0.014271461,0.002215143,3.59E-05,7.97E-06,0.01424428,0.002209621,1.708800749,8.747571079,7.999999988,-0.35877067,-1.38685287
0.006317124,0.000493969,3.44E-05,7.74E-06,0.006351173,0.000499027,1.788854382,8.94427191,8,-0.463647609,-1.390942827
0.001518795,0.000124698,3.30E-05,7.52E-06,0.001491078,0.000121796,1.886796226,9.141115888,7.999999983,-0.558599315,-1.394856701
0.002807192,0.00023686,3.18E-05,7.32E-06,0.002775471,0.000240316,2,9.338094009,7.999999985,-0.643501109,-1.398605512
0.003591889,0.000234401,3.06E-05,7.13E-06,0.003612941,0.000232539,2.126029163,9.535197942,7.999999988,-0.71883,-1.402199387
