sample_id,split,domain_id,is_labeled,rss1_combined_dbm,rss2_combined_dbm,delta_db,sum_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_dbm,rss_b_p1_dbm,rss_a_p2_dbm,rss_b_p2_dbm,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
26,train,0,1,-8.64085368492409,-14.294570601181025,-5.6537169162569345,-22.935424286105118,-1.3018164291381482,-8.64085368492409,-14.294570601181025,-8.32357804517834,-13.809066693732571,-17.569619513137056,-22.328441339178195,-1.499488862,-1.56015843,1.403566885,9.400531706,7.999999806,1
27,train,0,1,-9.465297153107597,-14.989407377822486,-5.524110224714889,-24.454704530930083,-1.2719733855484494,-9.465297153107597,-14.989407377822486,-9.052599226725075,-14.424927980943421,-17.670038896078463,-22.426039712069755,-1.508377517,-1.560380037,1.603121959,9.600520945,8.000000121,1
28,train,0,1,-10.181813928293364,-15.62249437179612,-5.440680443502757,-25.804308300089485,-1.252762968495368,-10.181813928293364,-15.62249437179612,-9.676915603356905,-14.962093169428188,-17.772835288524167,-22.51037138743839,-1.515297822,-1.560592599,1.802775652,9.800509902,7.999999697,1
29,train,0,1,-10.8196966321512,-16.179829574251315,-5.360132942100115,-26.999526206402514,-1.2342162208946044,-10.8196966321512,-16.179829574251315,-10.227337875727073,-15.436339668709568,-17.851561519523024,-22.60427655549908,-1.520837931,-1.56079666,2.002498437,10.00049988,7.999999895,1
30,train,0,1,-11.396619934290065,-16.695862266508094,-5.299242332218029,-28.09248220079816,-1.2201956398328238,-11.396619934290065,-16.695862266508094,-10.716041477432864,-15.867002359187481,-17.958800173440753,-22.692177243336108,-1.525373047,-1.560992719,2.202271536,10.20048986,7.999999694,1
31,train,0,1,-11.924649719311466,-17.166987712964502,-5.242337993653036,-29.091637432275967,-1.2070929316621797,-11.924649719311466,-17.166987712964502,-11.15771230367396,-16.252516539898963,-18.04100347590766,-22.773660774661877,-1.529153748,-1.561181238,2.402082447,10.40048022,7.999999445,1
32,train,0,1,-12.403321553103694,-17.619538968712046,-5.216217415608352,-30.02286052181574,-1.2010784462995714,-12.403321553103694,-17.619538968712046,-11.555228242543185,-16.615435063953953,-18.124792791635368,-22.85670240254767,-1.532353737,-1.561362644,2.601922382,10.60047125,7.999999547,1
33,train,0,1,-12.85670240254767,-18.013429130455773,-5.156726727908103,-30.870131533003445,-1.187380209232516,-12.85670240254767,-18.013429130455773,-11.924649719311466,-16.946486305533764,-18.210230527068305,-22.941362877160806,-1.535097214,-1.561537332,2.801785136,10.8004628,7.999999856,1
34,train,0,1,-13.26979092871104,-18.416375079047505,-5.146584150336466,-31.686166007758544,-1.1850447944404174,-13.26979092871104,-18.416375079047505,-12.262135550188065,-17.258421507363202,-18.297382846050425,-23.0189945437661,-1.537475331,-1.561705668,3.001666211,11.00045438,7.999999837,1
35,train,0,1,-13.655227298392685,-18.761483590329142,-5.106256291936457,-32.41671088872182,-1.175758961881994,-13.655227298392685,-18.761483590329142,-12.572748686953016,-17.5448733218585,-18.35647144215563,-23.09803919971486,-1.539556493,-1.561867993,3.201562081,11.2004469,8.000000518,1
36,train,0,1,-14.023048140744876,-19.100948885606023,-5.077900744861147,-33.1239970263509,-1.169229855882064,-14.023048140744876,-19.100948885606023,-12.865094569060576,-17.825160557860936,-18.44663962534938,-23.17854923626168,-1.541393039,-1.562024622,3.401470318,11.40043865,8.000000014,1
37,train,0,1,-14.365189146055892,-19.430951486635276,-5.065762340579385,-33.79614063269117,-1.1664348850068715,-14.365189146055892,-19.430951486635276,-13.142582613977362,-18.068754016455383,-18.538719643217622,-23.251388592621886,-1.54302569,-1.562175851,3.601388595,11.60043145,8.00000045,1
38,train,0,1,-14.698003017969178,-19.746941347352298,-5.04893832938312,-34.444944365321476,-1.162561013268383,-14.698003017969178,-19.746941347352298,-13.400837999301498,-18.32682665251824,-18.601209135987634,-23.32547047110046,-1.54448661,-1.562321953,3.801315628,11.80042318,7.999999393,1
39,train,0,1,-12.175273758337138,-14.001169279263122,-1.8258955209259842,-26.176443037600258,-0.4204279807848768,-12.175273758337138,-14.001169279263122,-18.794260687941502,-13.41035157335565,-13.196644865854367,-18.5078088734462,1.492012366,-1.499488862,3.81182372,4.210700654,8.000000009,1
40,train,0,1,-13.695721249749761,-12.07608310501746,1.619638144732301,-25.77180435476722,0.3729354648105127,-13.695721249749761,-12.07608310501746,-18.538719643217622,-13.133637307377066,-13.448615651886177,-18.696662315049938,1.487655095,-1.502719869,3.612478378,4.410215444,8.000000034,1
41,train,0,1,-14.353339357479108,-13.54577730650908,0.8075620509700272,-27.89911666398819,0.18594803402312787,-14.353339357479108,-13.54577730650908,-18.297382846050425,-12.848326421515422,-13.68556230986828,-18.927900303521316,1.482788953,-1.505671163,3.413209623,4.609772196,7.999999957,1
42,train,0,1,-12.494916051486538,-12.572748686953016,-0.07783263546647845,-25.067664738439554,-0.017921626617355448,-12.494916051486538,-12.572748686953016,-18.04100347590766,-12.533658010624212,-13.91473966422806,-19.100948885606023,1.477319546,-1.508377517,3.214031748,4.809365878,8.000000028,1
43,train,0,1,-15.214335044061567,-11.511952989481962,3.702382054579605,-26.72628803354353,0.8525049727443665,-15.214335044061567,-11.511952989481962,-17.772835288524167,-12.204035087421754,-14.122890349810886,-19.318141382538382,1.471127674,-1.510868172,3.014962677,5.008991942,8.000000018,1
44,train,0,1,-14.156687756324693,-12.60427655549908,1.5524112008256132,-26.760964311823773,0.3574558889218039,-14.156687756324693,-12.60427655549908,-17.49579997691106,-11.844222516757327,-14.329736338409395,-19.469215565165804,1.464060654,-1.513167899,2.816025564,5.208646629,7.999999968,1
45,train,0,1,-12.790142558462609,-11.169066414243101,1.6210761442195079,-23.95920897270571,0.3732665764288106,-12.790142558462609,-11.169066414243101,-17.189666327522726,-11.444808443322,-14.522252946121775,-19.665762445130504,1.455919721,-1.515297822,2.617250457,5.408326957,8.000000035,1
46,train,0,1,-18.096683018297085,-10.762380391712998,7.334302626584087,-28.859063410010084,1.6887855895479595,-18.096683018297085,-10.762380391712998,-16.882461389442454,-11.018235165023233,-14.710832997223452,-19.829666607012197,1.446441332,-1.517276058,2.41867732,5.608029922,7.99999996,1
47,train,0,1,-13.32547047110046,-11.023729087095585,2.301741384004874,-24.349199558196045,0.5299955398737105,-13.32547047110046,-11.023729087095585,-16.536470255493615,-10.545314148681804,-14.89454989793388,-20.0,1.435268613,-1.519118242,2.220360334,5.807753403,7.999999968,1
48,train,0,1,-13.458234581220394,-9.625336603564996,3.8328979776553975,-23.08357118478539,0.8825573746316344,-13.458234581220394,-9.625336603564996,-16.179829574251315,-10.00869458712629,-15.05845405981557,-20.14573525916998,1.421906379,-1.520837931,2.022374839,6.00749531,7.999999989,1
49,train,0,1,-18.15308569182401,-9.596152571621516,8.556933120202494,-27.749238263445527,1.9703066644325289,-18.15308569182401,-9.596152571621516,-15.78396073130169,-9.394116911963833,-15.228787452803376,-20.296531237699064,1.405647649,-1.52244694,1.824828755,6.207253803,7.999999978,1
50,train,0,1,-12.373214362725637,-8.601114725169943,3.7720996375556943,-20.97432908789558,0.8685580394723986,-12.373214362725637,-8.601114725169943,-15.37602002101044,-8.646542307373476,-15.39102157243452,-20.443122496864945,1.385448377,-1.523955614,1.627882061,6.407027408,8.000000018,1
51,train,0,1,-17.594507517174,-7.623482043363994,9.971025473810007,-25.217989560537994,2.295913461785881,-17.594507517174,-7.623482043363994,-14.921441283041691,-7.671435974363604,-15.543957967264024,-20.584885673655968,1.359702994,-1.525373047,1.431782109,6.606814609,7.999999948,1
52,train,0,1,-12.350770153501117,-6.27102719126266,6.0797429622384564,-18.621797344763777,1.399912551408573,-12.350770153501117,-6.27102719126266,-14.353339357479108,-6.234923896154802,-15.70247719997592,-20.72116589669293,1.325817664,-1.526707269,1.236931689,6.806614369,7.99999994,1
53,train,0,1,-14.962093169428188,-3.9139909451814607,11.048102224246728,-18.87608411460965,2.5439195487424873,-14.962093169428188,-3.9139909451814607,-13.467874862246562,-3.909885981058139,-15.85026652029182,-20.851281824599496,1.279339532,-1.527965394,1.04403065,7.006425602,7.999999979,1
54,train,0,1,-10.241088635982072,-0.2168067714762979,10.024281864505774,-10.45789540745837,2.3081761989181553,-10.241088635982072,-0.2168067714762979,-11.57390760389438,-0.2446755712830355,-15.985994592184557,-20.979971086492707,1.212025657,-1.529153748,0.854400376,7.206247342,8.000000054,1
55,train,0,1,-8.294185503135107,4.901275262166407,13.195460765301515,-3.3929102409687006,3.038367125337107,-8.294185503135107,4.901275262166407,-8.044158097210547,4.9075269438739255,-16.126101736612707,-21.106982974936898,1.107148718,-1.530277974,0.670820394,7.406078527,7.999999943,1
56,train,0,1,-3.336926659064787,11.07465076644935,14.411577425514137,7.7377241073845635,3.3183883346518357,-3.336926659064787,11.07465076644935,-3.165575914148182,11.07499662786378,-16.252516539898963,-21.22628654130226,0.927295218,-1.531343126,0.5,7.605918806,8.000000058,1
57,train,0,1,1.7239682592414467,10.515762257132717,8.79179399789127,12.239730516374165,2.0243853800218963,1.7239682592414467,10.515762257132717,1.6783522483111808,10.513092262257802,-16.382721639824073,-21.343039400839295,0.588002604,-1.532353737,0.360555128,7.805767145,8.000000047,1
58,train,0,1,18.46667693485462,18.64925693644132,0.1825800015867003,37.11593387129594,0.04204059899323669,18.46667693485462,18.64925693644132,18.467717149386182,18.64885563811254,-16.49751981665837,-21.456939581989193,0.0,-1.53331389,0.3,8.005623002,7.999999978,1
59,train,0,1,12.64120905975799,1.1108633992132741,-11.530345660544716,13.752072458971265,-2.6549602035038844,12.64120905975799,1.1108633992132741,12.636106255230494,1.1014441441090963,-16.635402661514703,-21.57390760389438,-0.588002604,-1.534227271,0.360555128,8.205485996,8.000000026,1
60,train,0,1,11.279638836029775,-2.426821816258456,-13.706460652288232,8.852817019771319,-3.1560291975668324,11.279638836029775,-2.426821816258456,11.273192026400745,-2.3815632368189847,-16.736641390712485,-21.681302257194982,-0.927295218,-1.535097214,0.5,8.405355408,7.999999972,1
61,train,0,1,5.751664761894226,-6.110236285331925,-11.861901047226151,-0.35857152343769894,-2.7313036525913392,5.751664761894226,-6.110236285331925,5.759378564640665,-6.229032955564603,-16.861327796308466,-21.784864715952267,-1.107148718,-1.535926745,0.670820394,8.605230908,7.99999994,1
62,train,0,1,1.3126473374884666,-9.145595678546623,-10.458243016035091,-7.832948341058157,-2.4080994467631487,1.3126473374884666,-9.145595678546623,1.2663686955238167,-9.004816454934696,-16.968039425795112,-21.890957193312993,-1.212025657,-1.536718615,0.854400376,8.805112098,7.999999945,1
63,train,0,1,-2.035200285569368,-11.14073660198569,-9.105536316416323,-13.175936887555057,-2.0966272185896138,-2.035200285569368,-11.14073660198569,-1.9260840749994843,-10.851281824599495,-17.07743928643524,-21.992829217176148,-1.279339532,-1.537475331,1.04403065,9.004998634,8.000000023,1
64,train,0,1,-4.331690514693285,-12.097148359667585,-7.7654578449743,-16.42883887436087,-1.7880627474111488,-4.331690514693285,-12.097148359667585,-4.15276504443889,-12.111248842245832,-17.189666327522726,-22.09011524911184,-1.325817664,-1.538199182,1.236931689,9.204890096,8.00000009,1
65,train,0,1,-5.758095392648807,-12.700257143004443,-6.942161750355636,-18.458352535653248,-1.5984918159522339,-5.758095392648807,-12.700257143004443,-5.74757689566069,-13.045183235098026,-17.28158393463501,-22.189630613788683,-1.359702994,-1.538892262,1.431782109,9.404785924,7.999999906,1
66,train,0,1,-6.719243051135221,-13.233063903751335,-6.513820852616114,-19.952306954886556,-1.4998626793667629,-6.719243051135221,-13.233063903751335,-6.946077829934236,-13.788237182249647,-17.399286120149252,-22.284125191187446,-1.385448377,-1.539556493,1.627882061,9.604686244,7.999999886,1
67,train,0,1,-7.481915013759531,-13.767507096020996,-6.285592082261465,-21.249422109780525,-1.4473110629256654,-7.481915013759531,-13.767507096020996,-7.894674629306033,-14.400933749638876,-17.49579997691106,-22.38072161579471,-1.405647649,-1.540193639,1.824828755,9.804590804,8.000000047,1
68,train,0,1,-8.147865941981454,-14.282911681913124,-6.13504573993167,-22.430777623894578,-1.412646486560329,-8.147865941981454,-14.282911681913124,-8.672441659201821,-14.934949675951279,-17.594507517174,-22.471835688117284,-1.421906379,-1.540805322,2.022374839,10.00449901,8.000000025,1
69,train,0,1,-8.76406400068257,-14.788619162959638,-6.024555162277068,-23.552683163642207,-1.38720509085795,-8.76406400068257,-14.788619162959638,-9.339388326472278,-15.406075122407692,-17.670038896078463,-22.557070168773237,-1.435268613,-1.541393039,2.220360334,10.20441095,8.000000136,1
70,train,0,1,-9.330184682005028,-15.272435506827877,-5.94225082482285,-24.602620188832905,-1.3682538168068668,-9.330184682005028,-15.272435506827877,-9.910125421698853,-15.83359492661719,-17.772835288524167,-22.6440110030182,-1.446441332,-1.54195817,2.41867732,10.40432605,8.000000031,1
71,train,0,1,-9.865939270794428,-15.734887386354249,-5.868948115559821,-25.600826657148676,-1.3513752442443536,-9.865939270794428,-15.734887386354249,-10.41914151478915,-16.216020990518622,-17.851561519523024,-22.732727909734276,-1.455919721,-1.542501993,2.617250457,10.60424445,8.000000025,1
72,train,0,1,-10.371573187987575,-16.179829574251315,-5.808256386263739,-26.55140276223889,-1.3374004571298355,-10.371573187987575,-16.179829574251315,-10.877779434675844,-16.575773191777937,-17.958800173440753,-22.81498311132726,-1.464060654,-1.54302569,2.816025564,10.80416578,7.999999921,1
73,train,0,1,-10.851281824599495,-16.595558851598817,-5.744277026999322,-27.446840676198313,-1.3226686652396795,-10.851281824599495,-16.595558851598817,-11.295960947209728,-16.90369832574101,-18.04100347590766,-22.898826348881837,-1.471127674,-1.543530358,3.014962677,11.00409001,7.999999871,1
74,train,0,1,-11.295960947209728,-17.011469235902933,-5.715508288693204,-28.30743018311266,-1.3160444184428877,-11.295960947209728,-17.011469235902933,-11.668528880872149,-17.21246399047171,-18.124792791635368,-22.984320149440727,-1.477319546,-1.544017016,3.214031748,11.20401723,8.000000081,1
75,train,0,1,-11.72630726946175,-17.375489102695706,-5.649181833233957,-29.101796372157455,-1.3007721876817286,-11.72630726946175,-17.375489102695706,-12.02040356262804,-17.49579997691106,-18.210230527068305,-23.06273051076353,-1.482788953,-1.54448661,3.413209623,11.40394688,8.000000205,1
76,train,0,1,-12.132485778544389,-17.74690718274137,-5.614421404196982,-29.87939296128576,-1.2927683031090673,-12.132485778544389,-17.74690718274137,-12.34331445240986,-17.772835288524167,-18.297382846050425,-23.142582613977364,-1.487655095,-1.544940021,3.612478378,11.60387847,7.999999804,1
77,train,0,1,-12.518119729937995,-18.096683018297085,-5.57856328835909,-30.61480274823508,-1.2845116668099485,-12.518119729937995,-18.096683018297085,-12.6440110030182,-18.013429130455773,-18.35647144215563,-23.21481620959886,-1.492012366,-1.545378074,3.81182372,11.80381316,8.000000207,1
78,train,0,1,-11.605219526258017,-12.932822176632413,-1.3276026503743967,-24.538041702890432,-0.3056918072171468,-11.605219526258017,-12.932822176632413,-18.860566476931634,-13.001622741327543,-12.479515521805615,-18.26813731587726,1.439968931,-1.452306368,3.832753587,4.229657209,8.00000002,1
79,train,0,1,-13.400837999301498,-11.944991418415999,1.455846580885499,-25.345829417717496,0.3352210634833304,-13.400837999301498,-11.944991418415999,-18.664610916297825,-12.7083521030723,-12.773660774661877,-18.477116556169435,1.432790303,-1.457645345,3.634556365,4.428317957,7.999999988,1
80,train,0,1,-12.823294969977379,-13.487219860018559,-0.66392489004118,-26.310514829995938,-0.1528743554676534,-12.823294969977379,-13.487219860018559,-18.44663962534938,-12.388241868442687,-13.045183235098026,-18.696662315049938,1.424784069,-1.462525736,3.436568054,4.627094123,8.000000001,1
81,train,0,1,-12.494916051486538,-11.260984021355387,1.2339320301311503,-23.755900072841925,0.28412334983478676,-12.494916051486538,-11.260984021355387,-18.210230527068305,-12.041199826559248,-13.30683119433888,-18.89410289700751,1.415799585,-1.467003986,3.238826951,4.825971389,7.999999987,1
82,train,0,1,-15.157001606532141,-12.153827073671247,3.0031745328608945,-27.310828680203386,0.6915064911024853,-15.157001606532141,-12.153827073671247,-17.986028756795484,-11.66215625343521,-13.54577730650908,-19.100948885606023,1.405647649,-1.471127674,3.041381258,5.024937795,7.999999977,1
83,train,0,1,-12.306226739238614,-11.051303432547474,1.2549233066911398,-23.357530171786088,0.2889567698837815,-12.306226739238614,-11.051303432547474,-17.721132953863265,-11.243600629958317,-13.767507096020996,-19.281179926938744,1.394087471,-1.47493718,2.844292535,5.223983172,8.000000022,1
84,train,0,1,-15.70247719997592,-10.614802748235082,5.087674451740838,-26.317279948211002,1.1714803350585108,-15.70247719997592,-10.614802748235082,-17.47146969020107,-10.762380391712998,-13.990271043132518,-19.469215565165804,1.380808039,-1.478466992,2.647640461,5.423098741,7.999999998,1
85,train,0,1,-12.924298239020636,-10.42871802323187,2.4955802157887668,-23.353016262252506,0.5746285803246082,-12.924298239020636,-10.42871802323187,-17.189666327522726,-10.199966284162535,-14.202164033831899,-19.625735020593766,1.365400938,-1.481746744,2.451530139,5.622277109,7.999999995,1
86,train,0,1,-14.353339357479108,-9.227156908201934,5.126182449277174,-23.58049626568104,1.1803471291673322,-14.353339357479108,-9.227156908201934,-16.882461389442454,-9.497594877979859,-14.400933749638876,-19.829666607012197,1.347319726,-1.484802036,2.256102838,5.821511858,8.000000031,1
87,train,0,1,-13.665315444204133,-8.819370874610623,4.8459445695935095,-22.484686318814756,1.1158199727421463,-13.665315444204133,-8.819370874610623,-16.516951369518395,-8.595736698332395,-14.58420756053419,-19.956786262173573,1.325817664,-1.487655095,2.061552816,6.020797296,8.00000001,1
88,train,0,1,-14.023048140744876,-7.250274581627587,6.772773559117289,-21.273322722372463,1.5594887435447695,-14.023048140744876,-7.250274581627587,-16.038006529042637,-7.392824237303301,-14.7755576649368,-20.123337350737252,1.299849476,-1.490325316,1.868154166,6.220128652,8.000000033,1
89,train,0,1,-12.975694635544748,-5.809799000287407,7.165895635257341,-18.785493635832154,1.650008446769465,-12.975694635544748,-5.809799000287407,-15.287082889410614,-5.7685738570533385,-14.948500216800939,-20.27334407733889,1.267911458,-1.492829693,1.676305459,6.419501541,8.0,1
90,train,0,1,-16.216020990518622,-3.676297779075432,12.53972321144319,-19.892318769594056,2.887377973694051,-16.216020990518622,-3.676297779075432,-14.100503986742922,-3.6426198387492024,-15.114492834995556,-20.41914151478915,1.227772386,-1.495183184,1.486606873,6.618912336,8.000000037,1
91,train,0,1,-10.570004066339596,-0.9264400455092237,9.643564020830372,-11.49644411184882,2.2205126757697733,-10.570004066339596,-0.9264400455092237,-12.306226739238614,-0.9737876105686982,-15.287082889410614,-20.560111249262278,1.176005207,-1.497399001,1.3,6.818357583,8.000000009,1
92,train,0,1,-9.5475136627149,2.227747199141883,11.775260861856783,-7.319766463573018,2.7113540126627647,-9.5475136627149,2.227747199141883,-9.91225293963131,2.225770584488394,-15.436339668709568,-20.695604052333,1.107148718,-1.499488862,1.118033989,7.017834423,8.0,1
93,train,0,1,-7.388751755003665,5.877558510178044,13.266310265181708,-1.5111932448256207,3.054680825564129,-7.388751755003665,5.877558510178044,-7.05278122398955,5.879858189775878,-15.590909179347822,-20.824944904474535,1.012197011,-1.501463193,0.943398113,7.217340219,7.999999988,1
94,train,0,1,-3.834404711221696,9.524841152631279,13.359245863852975,5.690436441409583,3.076080037975022,-3.834404711221696,9.524841152631279,-3.868127545876904,9.521156851405232,-15.734887386354249,-20.952844547213193,0.876058051,-1.503331302,0.781024968,7.416872626,7.99999997,1
95,train,0,1,-0.8731943878224413,9.913446484874328,10.786640872696768,9.040252097051887,2.483715847695186,-0.8731943878224413,9.913446484874328,-0.815628338759678,9.914018850518783,-15.8838029403677,-21.079053973095196,0.674740942,-1.505101525,0.640312424,7.616429582,7.999999972,1
96,train,0,1,3.6739357067528284,16.78520454908148,13.111268842328652,20.45914025583431,3.0189812186583254,3.6739357067528284,16.78520454908148,3.644986517416473,16.784675444908505,-16.02059991327962,-21.203307943679466,0.380506377,-1.506781349,0.538516481,7.816009217,8.000000005,1
97,train,0,1,17.227503521336267,17.34744687485033,0.11994335351406349,34.574950396186594,0.027617977780519463,17.227503521336267,17.34744687485033,17.22810244841598,17.34688522366586,-16.143937264016877,-21.319436381769584,0.0,-1.508377517,0.5,8.015609797,8.000000026,1
98,train,0,1,17.166709505431715,4.732994895651047,-12.433714609780669,21.89970440108276,-2.8629685911023244,17.166709505431715,4.732994895651047,17.165332937284703,4.72885110103786,-16.270879970298935,-21.432711096171175,-0.380506377,-1.509896119,0.538516481,8.215229825,8.000000066,1
99,train,0,1,9.443773429666273,-1.2081520536913792,-10.651925483357651,8.235621375974894,-2.4526964829662723,9.443773429666273,-1.2081520536913792,9.434607306362894,-1.1822402678632322,-16.40164517660112,-21.54901959985743,-0.674740942,-1.511342667,0.640312424,8.414867726,7.999999931,1
100,train,0,1,9.631799563295104,-3.363508915767284,-12.995308479062388,6.26829064752782,-2.992280358274818,9.631799563295104,-3.363508915767284,9.638962458141968,-3.4098087391797005,-16.516951369518395,-21.655792963184673,-0.876058051,-1.512722167,0.781024968,8.614522587,7.999999965,1
101,train,0,1,6.386277099280544,-5.992496640353933,-12.378773739634477,0.39378045892661184,-2.85031798824285,6.386277099280544,-5.992496640353933,6.389097698440779,-5.92646492358908,-16.635402661514703,-21.76525770829699,-1.012197011,-1.514039169,0.943398113,8.814193104,8.000000005,1
102,train,0,1,3.162306343259669,-8.088117656715964,-11.250423999975633,-4.925811313456295,-2.5905058592206336,3.162306343259669,-8.088117656715964,3.130716911326491,-8.175767873117971,-16.757175447023073,-21.864190114318077,-1.107148718,-1.515297822,1.118033989,9.013878262,8.000000073,1
103,train,0,1,0.30506619973453947,-10.296531237699067,-10.601597437433607,-9.991465037964527,-2.44110802213585,0.30506619973453947,-10.296531237699067,0.33301492424583,-10.026136156026865,-16.882461389442454,-21.965428843515863,-1.176005207,-1.516501915,1.3,9.213576958,8.00000002,1
104,train,0,1,-2.0615934618853244,-11.284270644541213,-9.222677182655888,-13.345864106426538,-2.123599899827977,-2.0615934618853244,-11.284270644541213,-1.9670475066378832,-11.487416512809247,-16.989700043360187,-22.069083998234195,-1.227772386,-1.517654918,1.486606873,9.413288488,8.00000001,1
105,train,0,1,-3.6744857026380955,-12.196826878598488,-8.522341175960392,-15.871312581236584,-1.9623415749175745,-3.6744857026380955,-12.196826878598488,-3.8219580456849105,-12.628073572952626,-17.09965388637482,-22.168113089247427,-1.267911458,-1.518760012,1.676305459,9.613012018,8.000000006,1
106,train,0,1,-5.070985928971343,-13.429441471428962,-8.35845554245762,-18.500427400400305,-1.9246055132516373,-5.070985928971343,-13.429441471428962,-5.314946387870653,-13.5261702988538,-17.189666327522726,-22.262135550188063,-1.299849476,-1.51982012,1.868154166,9.812746866,8.000000057,1
107,train,0,1,-6.479062800601713,-14.723700991286615,-8.244638190684903,-21.202763791888326,-1.8983980995000456,-6.479062800601713,-14.723700991286615,-6.5195618158106505,-14.24812155072339,-17.304870557820838,-22.350770153501113,-1.325817664,-1.520837931,2.061552816,10.01249218,7.999999979,1
108,train,0,1,-7.81472372022055,-15.670307091255943,-7.855583371035393,-23.48503081147649,-1.8088149166918006,-7.81472372022055,-15.670307091255943,-7.508799450105602,-14.84126156288321,-17.399286120149252,-22.441251443275085,-1.347319726,-1.521815926,2.256102838,10.21224758,8.000000028,1
109,train,0,1,-8.896763344597531,-16.09064892896621,-7.1938855843686795,-24.98741227356374,-1.656453370727208,-8.896763344597531,-16.09064892896621,-8.338808421740241,-15.361070110140925,-17.49579997691106,-22.533658010624215,-1.365400938,-1.522756394,2.451530139,10.4120123,8.000000002,1
110,train,0,1,-9.600349342458415,-16.179829574251315,-6.5794802317929,-25.78017891670973,-1.5149813101375338,-9.600349342458415,-16.179829574251315,-9.036531976798987,-15.816987086802545,-17.594507517174,-22.62012673666569,-1.380808039,-1.523661453,2.647640461,10.6117859,7.999999997,1
111,train,0,1,-10.004345117740176,-16.161846340195687,-6.157501222455512,-26.166191457935863,-1.4178170524918672,-10.004345117740176,-16.161846340195687,-9.646303066778977,-16.216020990518622,-17.695510786217262,-22.708352103072297,-1.394087471,-1.524533064,2.844292535,10.81156779,7.999999907,1
112,train,0,1,-10.241088635982072,-16.161846340195687,-5.9207577042136155,-26.40293497617776,-1.3633048428951922,-10.241088635982072,-16.161846340195687,-10.181813928293364,-16.575773191777937,-17.772835288524167,-22.790142558462612,-1.405647649,-1.525373047,3.041381258,11.01135768,7.999999914,1
113,train,0,1,-10.423927129399049,-16.216020990518622,-5.792093861119573,-26.63994811991767,-1.3336788981836254,-10.423927129399049,-16.216020990518622,-10.655015487564324,-16.90369832574101,-17.878123955960422,-22.87350298372789,-1.415799585,-1.526183092,3.238826951,11.21115522,8.000000058,1
114,train,0,1,-10.604807473813816,-16.32644078973981,-5.721633315925994,-26.931248263553627,-1.3174547580829283,-10.604807473813816,-16.32644078973981,-11.09020403010311,-17.21246399047171,-17.958800173440753,-22.958494831602007,-1.424784069,-1.526964769,3.436568054,11.41095963,7.999999987,1
115,train,0,1,-10.798766737092759,-16.478174818886377,-5.679408081793618,-27.276941555979136,-1.3077320386167892,-10.798766737092759,-16.478174818886377,-11.487416512809247,-17.49579997691106,-18.04100347590766,-23.03643611266668,-1.432790303,-1.527719543,3.634556365,11.6107709,8.000000043,1
116,train,0,1,-11.007268126823961,-16.675615400843945,-5.668347274019984,-27.682883527667904,-1.3051851935071852,-11.007268126823961,-16.675615400843945,-11.837587000082168,-17.772835288524167,-18.124792791635368,-23.115801779972895,-1.439968931,-1.528448778,3.832753587,11.81058853,8.000000053,1
117,train,0,1,-10.947439512515487,-11.830961606243397,-0.88352209372791,-22.778401118758886,-0.20343848023487765,-10.947439512515487,-11.830961606243397,-19.065783148377648,-12.533658010624212,-11.668528880872149,-18.013429130455773,1.388628016,-1.405647649,3.863935811,4.257933761,7.999999983,1
118,train,0,1,-12.949920406666639,-12.471835688117284,0.4780847185493542,-25.421756094783923,0.1100830746119997,-12.949920406666639,-12.471835688117284,-18.89410289700751,-12.182446253475312,-12.01349354554731,-18.26813731587726,1.37874831,-1.413027589,3.667424173,4.455333876,8.000000003,1
119,train,0,1,-11.49966742310231,-11.481303992702337,0.018363430399972458,-22.980971415804646,0.004228336109521105,-11.49966742310231,-11.481303992702337,-18.664610916297825,-11.784864715952267,-12.328441339178195,-18.477116556169435,1.36775111,-1.419780984,3.471310999,4.652956054,8.000000012,1
120,train,0,1,-13.595185630295783,-11.366771398795441,2.2284142315003415,-24.961957029091224,0.5131113390468469,-13.595185630295783,-11.366771398795441,-18.477116556169435,-11.319436381769583,-12.628073572952626,-18.696662315049938,1.355438627,-1.425983829,3.275667869,4.850773149,8.000000013,1
121,train,0,1,-11.979107421182674,-10.639892042847904,1.3392153783347691,-22.61899946403058,0.3083657366462018,-11.979107421182674,-10.639892042847904,-18.239087409443187,-10.7727454200674,-12.915790998652872,-18.89410289700751,1.341564394,-1.431700385,3.080584367,5.048762213,7.999999995,1
122,train,0,1,-14.282911681913124,-10.190880622231564,4.09203105968156,-24.473792304144688,0.9422249718091388,-14.282911681913124,-10.190880622231564,-17.958800173440753,-10.118871597316481,-13.169529617611504,-19.100948885606023,1.325817664,-1.436985349,2.886173942,5.246903836,7.999999991,1
123,train,0,1,-12.168113089247425,-9.129643351943399,3.038469737304027,-21.297756441190824,0.6996335122629787,-12.168113089247425,-9.129643351943399,-17.619538968712046,-9.304317949078477,-13.419886033428876,-19.281179926938744,1.307801595,-1.441885555,2.692582402,5.445181351,7.999999993,1
