step,metric,value
710,train/loss_sup1,-0.4445507824420929
710,train/loss_data,1234.4385986328125
710,train/loss_mix,943.5121459960938
710,train/loss_phys,0.0
710,train/deg_rmse,8.457659721374512
710,train/kappa_mean,20.513484954833984
710,train/mix_weight,0.0
710,train/mix_weighted,0.0
720,train/loss_total,-0.33409950137138367
720,train/loss_sup0,-0.0424782931804657
720,train/loss_sup1,-0.29162120819091797
720,train/loss_data,1363.407958984375
720,train/loss_mix,1138.3460693359375
720,train/loss_phys,0.0
720,train/deg_rmse,9.33650016784668
720,train/kappa_mean,20.193206787109375
720,train/mix_weight,0.0
720,train/mix_weighted,0.0
730,train/loss_total,-0.2183796614408493
730,train/loss_sup0,-0.22595711052417755
730,train/loss_sup1,0.007577449083328247
730,train/loss_data,1281.672607421875
730,train/loss_mix,959.7161865234375
730,train/loss_phys,0.0
730,train/deg_rmse,9.962227821350098
730,train/kappa_mean,21.969552993774414
730,train/mix_weight,0.0
730,train/mix_weighted,0.0
740,train/loss_total,-0.7467827200889587
740,train/loss_sup0,-0.4136732816696167
740,train/loss_sup1,-0.33310943841934204
740,train/loss_data,1246.22998046875
740,train/loss_mix,949.3153076171875
740,train/loss_phys,0.0
740,train/deg_rmse,8.685127258300781
740,train/kappa_mean,20.65533447265625
740,train/mix_weight,0.0
740,train/mix_weighted,0.0
750,train/loss_total,-0.6288886666297913
750,train/loss_sup0,-0.4509751796722412
750,train/loss_sup1,-0.17791347205638885
750,train/loss_data,1257.703125
750,train/loss_mix,938.4739990234375
750,train/loss_phys,0.0
750,train/deg_rmse,9.65188217163086
750,train/kappa_mean,21.834346771240234
750,train/mix_weight,0.0
750,train/mix_weighted,0.0
760,train/loss_total,-1.1259419918060303
760,train/loss_sup0,-0.5668255686759949
760,train/loss_sup1,-0.5591164827346802
760,train/loss_data,1338.353515625
760,train/loss_mix,1055.8243408203125
760,train/loss_phys,0.0
760,train/deg_rmse,7.976869106292725
760,train/kappa_mean,21.032867431640625
760,train/mix_weight,0.0
760,train/mix_weighted,0.0
770,train/loss_total,-0.027994900941848755
770,train/loss_sup0,0.02353265881538391
770,train/loss_sup1,-0.051527559757232666
770,train/loss_data,1306.189208984375
770,train/loss_mix,1019.4240112304688
770,train/loss_phys,0.0
770,train/deg_rmse,11.006397247314453
770,train/kappa_mean,21.582454681396484
770,train/mix_weight,0.0
770,train/mix_weighted,0.0
780,train/loss_total,-0.4834778308868408
780,train/loss_sup0,-0.2656432092189789
780,train/loss_sup1,-0.21783463656902313
780,train/loss_data,1127.3603515625
780,train/loss_mix,846.6846923828125
780,train/loss_phys,0.0
780,train/deg_rmse,9.26327133178711
780,train/kappa_mean,22.39155387878418
780,train/mix_weight,0.0
780,train/mix_weighted,0.0
790,train/loss_total,-0.5226253271102905
790,train/loss_sup0,-0.23806649446487427
790,train/loss_sup1,-0.28455880284309387
790,train/loss_data,1301.66064453125
790,train/loss_mix,1021.86181640625
790,train/loss_phys,0.0
790,train/deg_rmse,9.409523010253906
790,train/kappa_mean,22.118268966674805
790,train/mix_weight,0.0
790,train/mix_weighted,0.0
800,train/loss_total,-1.0577188730239868
800,train/loss_sup0,-0.5215166807174683
800,train/loss_sup1,-0.5362021923065186
800,train/loss_data,1213.8359375
800,train/loss_mix,915.3638305664062
800,train/loss_phys,0.0
800,train/deg_rmse,7.843227386474609
800,train/kappa_mean,21.256174087524414
800,train/mix_weight,0.0
800,train/mix_weighted,0.0
810,train/loss_total,-0.5354814529418945
810,train/loss_sup0,-0.1776597499847412
810,train/loss_sup1,-0.35782167315483093
810,train/loss_data,1222.851806640625
