sample_id,split,domain_id,is_labeled,c1_rel_db,c2_rel_db,delta_rel_db,sum_rel_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_rel_db,rss_b_p1_rel_db,rss_a_p2_rel_db,rss_b_p2_rel_db,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
3889,train,0,1,-31.400203593135775,-35.735017513991195,-4.334813920855421,-67.13522110712697,-0.9981277915064769,-61.40020359313577,-65.7350175139912,-43.59518563029578,-35.06047288473514,-31.148310883261452,-43.00162274132754,0.547562236,-0.930210662,4.802082882,6.860029158,8.000000005,1
3890,train,0,1,-31.58033317428226,-32.44717560149106,-0.8668424272088018,-64.02750877577333,-0.1995978450865767,-61.58033317428226,-62.44717560149106,-46.197887582883936,-32.605368361915886,-31.558777362576727,-43.3161408331,0.511230712,-0.947235595,4.701063709,7.021395876,8.000000003,1
3891,train,0,1,-32.314440303468295,-28.67577640645024,3.6386638970180556,-60.990216709918535,0.83783332476894,-62.314440303468295,-58.67577640645024,-38.66298261727768,-28.607145402066806,-31.974198695648525,-43.6251027048749,0.473356042,-0.963491102,4.606517123,7.184705983,8.000000006,1
3892,train,0,1,-31.187551845954626,-26.168734110514542,5.018817735440084,-57.356285956469165,1.155625490207847,-61.18755184595463,-56.16873411051454,-35.06316146700906,-26.181055142379822,-32.39068875704393,-43.936186348893955,0.433953369,-0.979020156,4.51884941,7.349829927,7.999999994,1
3893,train,0,1,-30.456928337510348,-24.411237425938733,6.045690911571615,-54.868165763449085,1.3920717769834383,-60.45692833751035,-54.41123742593874,-32.40782544441454,-24.447929397937685,-32.80717615338941,-44.23658649794207,0.393058019,-0.993863382,4.438468204,7.516648192,8.000000002,1
3894,train,0,1,-32.70597061850036,-23.13778563857477,9.56818497992559,-55.84375625707513,2.203156010178619,-62.70597061850036,-53.13778563857477,-30.21173773319731,-23.129434013228376,-33.22138566893153,-44.54692883534176,0.350727948,-1.008059104,4.36577599,7.685050422,7.999999998,1
3895,train,0,1,-29.725721039387874,-22.129559534642716,7.596161504745158,-51.85528057403059,1.749080824480142,-59.72572103938788,-52.129559534642716,-28.32321494281803,-22.11678379655813,-33.63219329400726,-44.841261562883204,0.307045732,-1.021643424,4.301162633,7.854934753,7.999999998,1
3896,train,0,1,-27.538748168859257,-21.353160068634498,6.185588100224759,-48.89190823749375,1.424284295097889,-57.53874816885926,-51.353160068634494,-26.661720030713862,-21.35448220573403,-34.03899053016983,-45.142785735184205,0.262119841,-1.034650305,4.244997055,8.026207077,8.000000002,1
3897,train,0,1,-25.336308443502773,-20.80149446176792,4.534813981734853,-46.13780290527069,1.0441795073843647,-55.33630844350277,-50.801494461767916,-25.203629400445266,-20.816219472571817,-34.44104237528552,-45.43633966870957,0.216084972,-1.047111666,4.197618372,8.1987804,8.000000002,1
3898,train,0,1,-23.630105976380605,-20.50360126333938,3.126504713041225,-44.13370723971998,0.7199043145424352,-53.630105976380605,-50.50360126333938,-23.938608968698954,-20.490820159883608,-34.83636527038585,-45.71865205971211,0.169101226,-1.059057484,4.159326869,8.372574268,7.999999991,1
3899,train,0,1,-23.038356345926054,-20.358461034362282,2.6798953115637723,-43.39681738028834,0.6170686995191373,-53.038356345926054,-50.35846103436228,-22.85561177285952,-20.368649071546994,-35.226225870952504,-46.00326278518962,0.121352001,-1.070515899,4.130375286,8.547514265,8.000000009,1
3900,train,0,1,-22.066935436489278,-20.436184620162447,1.630750816326831,-42.503120056651724,0.37549425200620273,-52.066935436489274,-50.43618462016245,-21.957321391198803,-20.44477438047209,-35.60999075920497,-46.270879970298935,0.073040565,-1.081513309,4.110960958,8.723531391,7.999999994,1
3901,train,0,1,-21.260592709465293,-20.707802823064803,0.5527898864004896,-41.968395532530096,0.12728457519836361,-51.26059270946529,-50.7078028230648,-21.247068852537673,-20.715873498853576,-35.98511575180322,-46.55607726314889,0.024385409,-1.092074483,4.101219331,8.900561783,8.000000003,1
3902,train,0,1,-20.811038785024856,-21.169231267371554,-0.3581924823466984,-41.980270052396406,-0.08247686702740381,-50.811038785024856,-51.16923126737156,-20.72781461224362,-21.180359667047306,-36.35475269469364,-46.81936665037238,-0.024385409,-1.102222649,4.101219331,9.078546134,7.999999995,1
3903,train,0,1,-20.4506948603956,-21.846849663923468,-1.3961548035278675,-42.297544524319065,-0.3214765238115303,-50.4506948603956,-51.846849663923464,-20.402819697401824,-21.835194729640005,-36.71559232631593,-47.07743928643524,-0.073040565,-1.111979598,4.110960958,9.257429447,7.999999999,1
3904,train,0,1,-20.223133341706397,-22.66163083408355,-2.4384974923771523,-42.88476417578995,-0.5614847975250997,-50.2231333417064,-52.66163083408355,-20.272749333502283,-22.676442023908592,-37.070620015458914,-47.32828271596986,-0.121352001,-1.121365769,4.130375286,9.437160584,7.999999992,1
3905,train,0,1,-20.295371259078664,-23.701548975872754,-3.4061777167940903,-43.99692023495142,-0.7843014034778572,-50.295371259078664,-53.701548975872754,-20.33962322598245,-23.700218067217705,-37.415494992748684,-47.569619513137056,-0.169101226,-1.130400341,4.159326869,9.617692039,8.000000009,1
3906,train,0,1,-20.631380065544818,-24.913147708504717,-4.281767642959899,-45.544527774049534,-0.9859134346343709,-50.63138006554482,-54.91314770850472,-20.606035153217604,-24.902719364211933,-37.7546434769095,-47.82516055786093,-0.216084972,-1.139101309,4.197618372,9.798979529,7.999999991,1
3907,train,0,1,-21.08001955046735,-26.284733216670567,-5.204713666203215,-47.364752767137915,-1.1984296101101908,-51.080019550467355,-56.28473321667057,-21.078192151101387,-26.291251182314085,-38.08568548790222,-48.04100347590766,-0.262119841,-1.147485571,4.244997055,9.980981914,7.999999999,1
3908,train,0,1,-21.669459429381742,-27.83420065321725,-6.164741223835506,-49.50366008259899,-1.4194841244169505,-51.669459429381746,-57.83420065321725,-21.76038213224425,-27.869534490686057,-38.41061846220738,-48.26813731587726,-0.307045732,-1.155568991,4.301162633,10.16366075,7.999999992,1
3909,train,0,1,-22.734707537765484,-29.70530995312307,-6.970602415357586,-52.44001749088855,-1.6050405210790664,-52.73470753776549,-59.70530995312307,-22.667990422018896,-29.64920240007336,-38.72419035239632,-48.5078088734462,-0.350727948,-1.163366475,4.36577599,10.34698024,8.000000006,1
3910,train,0,1,-23.72313559866925,-31.62418505481773,-7.901049456148481,-55.347320653486975,-1.8192838696736207,-53.723135598669245,-61.62418505481773,-23.832455139557908,-31.679927315607838,-39.03416699301565,-48.728952016351926,-0.393058019,-1.17089203,4.438468204,10.53090689,7.999999996,1
3911,train,0,1,-25.441779347559198,-33.92859283784658,-8.486813490287382,-59.37037218540578,-1.9541610229756496,-55.4417793475592,-63.92859283784658,-25.310363793632256,-34.04091724635328,-39.333163484425754,-48.92790030352131,-0.433953369,-1.178158829,4.51884941,10.71540946,7.999999997,1
3912,train,0,1,-27.45865872000512,-36.86006304510241,-9.401404325097289,-64.31872176510753,-2.1647533452178767,-57.45865872000512,-66.86006304510241,-27.213309804189425,-36.939053763729724,-39.62860470267544,-49.136401693252516,-0.473356042,-1.185179262,4.606517123,10.90045872,8.000000014,1
3913,train,0,1,-30.078902812369464,-40.68542129310995,-10.606518480740483,-70.7643241054794,-2.442241134231889,-60.07890281236946,-70.68542129310995,-29.714738870010837,-40.90443970758825,-39.914296337841016,-49.318141382538386,-0.511230712,-1.19196499,4.701063709,11.08602724,8.0,1
3914,train,0,1,-32.946478252750055,-44.36518914605589,-11.418710893305835,-77.31166739880595,-2.6292553484134737,-62.946478252750055,-74.36518914605588,-32.27165072760982,-44.73660722610156,-40.19088062223156,-49.546770212133424,-0.547562236,-1.198526996,4.802082882,11.27208943,8.000000006,1
3915,train,0,1,-32.27740654225333,-41.61150909262744,-9.334102550374112,-73.88891563488077,-2.149256538896913,-62.27740654225333,-71.61150909262744,-31.686787168077075,-42.26213555018806,-40.467236633326955,-49.7061622231479,-0.582352946,-1.204875625,4.909175083,11.4586212,7.999999992,1
3916,train,0,1,-29.954215655771307,-41.045774539605915,-11.091558883834608,-70.99999019537722,-2.553925814398325,-59.95421565577131,-71.04577453960592,-30.190513053115573,-40.92588639225414,-40.72629636960976,-49.91399828238082,-0.615619889,-1.211020632,5.02195181,11.64560004,8.000000016,1
3917,train,0,1,-29.36795034020671,-40.25488307262671,-10.88693273242,-69.62283341283342,-2.506808901809923,-59.36795034020671,-70.25488307262671,-29.27274514401458,-40.39053804266168,-40.985416786038876,-50.074464821678646,-0.64739214,-1.216971215,5.140038911,11.8330047,8.000000009,1
3918,train,0,1,-28.604609293037594,-40.56505484093897,-11.960445547901376,-69.16966413397657,-2.7539943624164707,-58.6046092930376,-70.56505484093897,-28.775871769677796,-40.23191662661934,-41.24360062995832,-50.24568191490737,-0.677708293,-1.222736055,5.263078949,12.02081528,7.999999996,1
3919,train,0,1,-28.76497567663126,-39.91702236521956,-11.1520466885883,-68.68199804185082,-2.5678536461517028,-58.76497567663126,-69.91702236521957,-28.544496498120044,-40.27334407733889,-41.48130399270234,-50.40958607678906,-0.706614202,-1.228323351,5.390732787,12.20901308,8.00000002,1
3920,train,0,1,-28.544188991988175,-40.16824927962187,-11.624060287633693,-68.71243827161004,-2.6765387938369423,-58.54418899198818,-70.16824927962188,-28.50047518417511,-40.433514207947965,-41.71984935776023,-50.57495893831919,-0.734160996,-1.233740845,5.522680509,12.39758041,8.0,1
3921,train,0,1,-28.438198831541243,-40.731432910503074,-12.29323407896183,-69.16963174204432,-2.8306217534903895,-58.43819883154124,-70.73143291050307,-28.58265598308963,-40.64996848546345,-41.951793212788374,-50.731432910503074,-0.76040337,-1.23899586,5.658621742,12.58650072,8.000000014,1
3922,train,0,1,-28.556207238339518,-28.32028171685506,0.23592552148445733,-56.876488955194574,0.05432385888269634,-58.55620723833952,-58.320281716855064,-40.37157318798758,-28.56883355572416,-28.79746643767326,-40.867160982395816,0.736656312,-0.761593137,5.805170109,5.94138031,7.999999998,1
3923,train,0,1,-28.86809631753396,-28.35518064903013,0.5129156685038296,-57.22327696656409,0.11810319722599952,-58.86809631753396,-58.35518064903013,-40.10550182333308,-28.529776187667096,-28.964114277833993,-41.1069829749369,0.710538316,-0.785398163,5.672741843,6.081118316,7.999999999,1
3924,train,0,1,-29.36020747252983,-28.62605056738196,0.73415690514787,-57.98625803991179,0.16904587457121362,-59.36020747252983,-58.62605056738196,-39.93055000457224,-28.628323714083848,-29.188951148900188,-41.36677139879544,0.683191445,-0.808121524,5.544366509,6.224146526,7.999999996,1
3925,train,0,1,-29.877441912958673,-29.14142390106707,0.736018011891602,-59.018865814025744,0.16947441023567228,-59.87744191295867,-59.14142390106707,-39.88514140000594,-28.93758432334915,-29.467666985748227,-41.64309428507575,0.654570767,-0.829813379,5.420332092,6.370243326,8.000000001,1
3926,train,0,1,-29.976235400495984,-29.767631834824336,0.20860356567164828,-59.74386723532032,0.048032746066093555,-59.97623540049598,-59.767631834824336,-40.07004901568658,-29.5835549706237,-29.778096692675074,-41.92464971931146,0.624635423,-0.850523327,5.300943313,6.519202407,8.000000004,1
3927,train,0,1,-29.81845624602153,-30.595537449679945,-0.7770812036584154,-60.41399369570148,-0.17892955955897402,-59.818456246021526,-60.595537449679945,-40.70581074285707,-30.829195402619092,-30.114878638387683,-42.21848749616356,0.593350146,-0.870299957,5.186520991,6.670832033,8.0,1
3928,train,0,1,-30.357894134257727,-33.40051490382821,-3.042620769570483,-63.75840903808594,-0.7005893227647065,-60.35789413425773,-63.40051490382821,-42.41088107602026,-33.470597294117596,-30.472177245042687,-42.51037138743839,0.560686995,-0.889190504,5.07740091,6.824954214,8.000000002,1
3929,train,0,1,-30.882204368794103,-34.7958852812869,-3.913680912492797,-65.678089650081,-0.9011583327841246,-60.882204368794106,-64.7958852812869,-51.129456219490436,-35.380934821286004,-30.8436540316599,-42.80668713016273,0.526627271,-0.9072406,4.973932045,6.981403867,7.999999993,1
3930,train,0,1,-31.6773129301146,-30.639504566795228,1.037808363319371,-62.31681749690983,0.23896420667637297,-61.677312930114596,-60.639504566795225,-41.26098402135539,-30.404639846411374,-31.226891370162008,-43.1069114087638,0.491163598,-0.924494105,4.876474135,7.140028012,7.999999999,1
3931,train,0,1,-30.493100333593443,-27.429649454300748,3.063450879292695,-57.92274978789419,0.7053856327778861,-60.493100333593446,-57.429649454300744,-36.90071889565079,-27.53389905517389,-31.61671745415397,-43.400837999301494,0.454302087,-0.940992991,4.785394446,7.300684896,7.999999997,1
3932,train,0,1,-32.96816133821955,-25.58002455684278,7.388136781376772,-58.54818589506233,1.701181361779916,-62.96816133821955,-55.58002455684278,-33.998758413863555,-25.57574638742473,-32.0114709914125,-43.69572124974976,0.416064506,-0.95677729,4.70106371,7.463243265,8.000000004,1
3933,train,0,1,-33.77911411929855,-24.149770568615306,9.629343550683242,-57.92888468791385,2.217238291512159,-63.77911411929855,-54.14977056861531,-31.6880874097361,-24.106020460926615,-32.40818837723155,-43.990271043132516,0.376490334,-0.971885065,4.623851208,7.627581529,7.999999997,1
3934,train,0,1,-29.408047714637938,-22.99323362219682,6.414814092441119,-52.40128133683476,1.4770655303583042,-59.40804771463794,-52.99323362219682,-29.712957954731305,-22.962384624433266,-32.8050878285846,-44.28291168191312,0.33563855,-0.986352427,4.554119014,7.793587106,7.999999997,1
3935,train,0,1,-27.93797959721234,-22.099328825929998,5.838650771282342,-50.037308423142335,1.3443990229152911,-57.93797959721234,-52.09932882593,-27.986236349056377,-22.0749414808768,-33.201135198284874,-44.584207560534196,0.293588987,-1.000213564,4.492215488,7.961155697,8.0,1
3936,train,0,1,-27.220219639247418,-21.41157820675651,5.808641432490909,-48.63179784600393,1.3374891173001147,-57.22021963924742,-51.41157820675651,-26.462100962045078,-21.407533528413147,-33.594976935444706,-44.867823999320606,0.25044309,-1.013500792,4.438468205,8.130190654,8.000000007,1
3937,train,0,1,-25.219884860973288,-20.92785513841427,4.292029722559018,-46.147739999387554,0.9882763657851772,-55.21988486097329,-50.92785513841427,-25.119748438887576,-20.942544035936113,-33.985234407304475,-45.15700160653214,0.206323894,-1.026244619,4.393176527,8.300602393,8.000000006,1
3938,train,0,1,-23.744408328338515,-20.678316171857695,3.0660921564808206,-44.42272450019621,0.7059938093258702,-53.744408328338515,-50.678316171857695,-23.946074571847348,-20.666276787385584,-34.37148266775027,-45.43633966870957,0.16137511,-1.038473816,4.356604182,8.472307838,8.000000005,1
3939,train,0,1,-22.857966903371413,-20.57535210169055,2.282614801680861,-43.43331900506196,0.5255914815397907,-52.85796690337141,-50.575352101690555,-22.938074427262286,-20.572728546340514,-34.753663467808444,-45.71865205971211,0.115759218,-1.050215493,4.328972165,8.645229894,7.999999996,1
3940,train,0,1,-22.29126347782171,-20.65472967060127,1.636533807220438,-42.94599314842298,0.376825834868658,-52.29126347782171,-50.65472967060127,-22.10191343062844,-20.662697675506564,-35.128998214826765,-45.98599459218456,0.069654574,-1.061495183,4.310452413,8.819297027,8.000000005,1
3941,train,0,1,-21.597996512759842,-20.922710431682617,0.6752860810772248,-42.52070694444246,0.15549036637947886,-51.59799651275984,-50.92271043168262,-21.434499984660796,-20.928117561941328,-35.49934196470528,-46.25251653989896,0.023251623,-1.072336916,4.301162634,8.994442723,7.999999994,1
3942,train,0,1,-20.981249667839496,-21.3802429065769,-0.398993238737404,-42.361492574416395,-0.09187158837221608,-50.98124966783949,-51.380242906576896,-20.940818330501266,-21.369618447959816,-35.86480628991768,-46.516951369518395,-0.023251623,-1.082763309,4.301162634,9.170605221,8.000000007,1
3943,train,0,1,-20.507752518849927,-21.980180274757682,-1.4724277559077557,-42.48793279360761,-0.33903902012638726,-50.50775251884993,-51.980180274757686,-20.623991686657437,-21.984188349585942,-36.22134845271425,-46.777807052660805,-0.069654574,-1.092795637,4.310452413,9.347727005,8.000000008,1
3944,train,0,1,-20.58784922884748,-22.777479803120112,-2.1896305742726305,-43.36532903196759,-0.5041810719484148,-50.58784922884748,-52.777479803120116,-20.482589788716396,-22.766218346898007,-36.57340495860881,-47.03334809738469,-0.115759218,-1.102453917,4.328972165,9.525754571,8.000000007,1
3945,train,0,1,-20.5057510480654,-23.70464514523086,-3.1988940971654607,-44.21039619329626,-0.7365725862199841,-50.5057510480654,-53.704645145230856,-20.52374711212297,-23.718053707748187,-36.91743009251773,-47.281583934635016,-0.16137511,-1.11175698,4.356604182,9.704638064,7.999999999,1
3946,train,0,1,-20.661976339623102,-24.81096422761884,-4.148987887995737,-45.47294056724194,-0.9553397661911842,-50.6619763396231,-54.81096422761884,-20.744708155281202,-24.83287639246783,-37.2565045665505,-47.520267336381934,-0.206323894,-1.120722545,4.393176527,9.88433104,8.000000006,1
3947,train,0,1,-21.077006033723297,-26.094554038210163,-5.017548004486866,-47.171560071933456,-1.1553331238513476,-51.07700603372329,-56.09455403821016,-21.148383298337322,-26.111020201107635,-37.58563102936381,-47.746907182741374,-0.25044309,-1.129367283,4.438468205,10.06479011,7.999999996,1
